text	confidence_value	confidence_level
The effectiveness of our proposal is verified through numerical results.	0.004189112689346075	Low	Semantic Scholar
To simulate such tasks, finite-horizon models require two preset movement durations to compute two control policies before and after the perturbation.	0.0047201295383274555	Low	Semantic Scholar
We analytically derived an optimal solution that can be applied continuously to move an effector toward a target regardless of whether, when, or where the target jumps.	0.004370045382529497	Low	Semantic Scholar
This single policy produces different numbers of peaks and “ submovements ” in velocity profiles for different conditions and trials.	0.0058142864145338535	Low	Semantic Scholar
Movements that are slower or perturbed later appear to have more submovements.	0.0013077298644930124	Low	Semantic Scholar
There is increasing demand from end users for autonomous service robots that can operate in real environments for extended periods.	0.004053862299770117	Low	Semantic Scholar
The finding that very large networks can be trained efficiently and reliably has led to a paradigm shift in computer vision from engineered solutions to learning formulations.	0.005095987115055323	Low	Semantic Scholar
How to efficiently create such training data?	0.0009483032627031207	Low	Semantic Scholar
The dominant data acquisition method in visual recognition is based on web data and manual annotation.	0.00694452878087759	Low	Semantic Scholar
Yet, for many computer vision problems, such as stereo or optical flow estimation, this approach is not feasible because humans cannot manually enter a pixel-accurate flow field.	0.005389859434217215	Low	Semantic Scholar
In our previous work we showedhowpositional control policies can be generalized to different task conditions.	0.001697121886536479	Low	Semantic Scholar
The parameters that describe the varying task conditions define queries into the recorded training data.	0.0016107193659991026	Low	Semantic Scholar
© 2017 Elsevier B.V. All rights reserved.	0.0006561545305885375	Low	Semantic Scholar
Specifically, we model a dynamic network as a stream of edge weight updates.	0.0006107663502916694	Low	Semantic Scholar
We develop an efficient algorithm that incrementally updates the sample random RR sets against network changes.	0.0003437624254729599	Low	Semantic Scholar
Reduction of end-to-end network delay is an optimization task with applications in multiple domains.	0.001083498471416533	Low	Semantic Scholar
Thus, minimizing the cumulative propagation delay requires novel scalable and data-driven approaches.	0.0008993835072033107	Low	Semantic Scholar
We consider the problem of network delay minimization via node upgrades.	0.0010153410257771611	Low	Semantic Scholar
We show that the problem is NP-hard and prove strong inapproximability results about it (i.e., APX-hard) even for equal vertex delays.	0.006858550012111664	Low	Semantic Scholar
On the positive side, probabilistic approximations for a restricted version of the problem can be obtained.	0.005208352115005255	Low	Semantic Scholar
We evaluate our approaches on several real-world graphs from different genres.	0.0029394314624369144	Low	Semantic Scholar
The current consumption of the whole headset system is 56 mA.	0.0034923870116472244	Low	Semantic Scholar
Soft robotics is an emerging bioinspired concept of actuation, with promising applications for robotic locomotion and manipulation.	0.001840670476667583	Low	Semantic Scholar
The theoretical results describing the viscous–elastic–inertial dynamics of the actuator are illustrated by experiments.	0.006617529783397913	Low	Semantic Scholar
Neurostimulation is a promising therapy for abating epileptic seizures.	0.0008061316329985857	Low	Semantic Scholar
However, it is extremely difficult to identify optimal stimulation patterns experimentally.	0.0004121017991565168	Low	Semantic Scholar
In this study, human recordings are used to develop a functional 24 neuron network statistical model of hippocampal connectivity and dynamics.	0.005336883943527937	Low	Semantic Scholar
Spontaneous seizure-like activity is induced in silico in this reconstructed neuronal network.	0.0020151245407760143	Low	Semantic Scholar
The network is then used as a testbed to design and validate a wide range of neurostimulation patterns.	0.0034566561225801706	Low	Semantic Scholar
Commonly used periodic trains were not able to permanently abate seizures at any frequency.	0.0010023124050348997	Low	Semantic Scholar
A simulated annealing global optimization algorithm was then used to identify an optimal stimulation pattern, which successfully abated 92% of seizures.	0.0011965580051764846	Low	Semantic Scholar
Finally, in a fully responsive, or closed-loop, neurostimulation paradigm, the optimal stimulation successfully prevented the network from entering the seizure state.	0.001418110798113048	Low	Semantic Scholar
fixed manufacturing workspaces.	0.0009810924530029297	Low	Semantic Scholar
Therefore, not only is the robot: (i) required to learn a task model from demonstrations; but also, (ii) must learn a control policy to avoid a stationary obstacle.	0.0022390277590602636	Low	Semantic Scholar
Furthermore, (iii) it needs to build a control policy from demonstration to avoid moving obstacles.	0.0006788491155020893	Low	Semantic Scholar
Here, we present an incremental approach to RLfD addressing all these three problems.	0.0032756063155829906	Low	Semantic Scholar
The experimental results show that a person can work in a workspace shared with a robot where the robot successfully avoids colliding with him.	0.006843709386885166	Low	Semantic Scholar
We consider the Watts-Strogatz small-world network (SWN) consisting of inhibitory fast spiking Izhikevich interneurons.	0.0012763439444825053	Low	Semantic Scholar
This inhibitory neuronal population has adaptive dynamic synaptic strengths governed by the inhibitory spike-timing-dependent plasticity (iSTDP).	0.004835519008338451	Low	Semantic Scholar
Dynamic control of soft robotic manipulators is a challenging field still in its nascent stages.	0.0060924324207007885	Low	Semantic Scholar
Modeling is still a major hurdle due to its high dimensional nonlinear dynamic properties.	0.0012800534022971988	Low	Semantic Scholar
This letter addresses these two problems by using a data-driven model that uses only mechanical feedback for stable control of the soft robotic manipulator.	0.0035200901329517365	Low	Semantic Scholar
This imaging technique is based on estimating the amplitude of cortical current dipoles from MEG recordings.	0.0014601597795262933	Low	Semantic Scholar
These templates evolve at an accuracy of a few milliseconds.	0.0015829915646463633	Low	Semantic Scholar
Therefore, a method to improve visual identification using spatial constellations is proposed here.	0.0007977171917445958	Low	Semantic Scholar
sing constellation features might increase identification performance but is not expected to work well as a single mean of identification.	0.0012094099074602127	Low	Semantic Scholar
Thus, this constellation-based recognition is combined with jersey number recognition using convolutional neural networks.	0.0010564905824139714	Low	Semantic Scholar
Players rather follow a tactical role such as central defender, winger, forward, etc.	0.002787468023598194	Low	Semantic Scholar
However in soccer, players do not strictly adhere to these roles, variations occur more or less frequently.	0.0005011599278077483	Low	Semantic Scholar
The presented player identification process is expressed as an assignment problem.	0.00234014680609107	Low	Semantic Scholar
Here, an optimal assignment of manually labeled trajectories to known player identities is calculated.	0.0007479420746676624	Low	Semantic Scholar
Evaluation is performed on 14 different shots of six different Bundesliga matches.	0.001467434805817902	Low	Semantic Scholar
By combining both modalities, the accuracy is improved from 0.69 to 0.82 when compared with jersey number recognition only.	0.006932441145181656	Low	Semantic Scholar
From each camera, we provide the event stream, grayscale images, and inertial measurement unit (IMU) readings.	0.0005520328413695097	Low	Semantic Scholar
For comparison, we also provide synchronized grayscale images and IMU readings from a frame-based stereo camera system.	0.001259737298823893	Low	Semantic Scholar
This letter addresses the problem of causal velocity estimation of motion signals exhibiting sudden velocity changes.	0.001834204071201384	Low	Semantic Scholar
Our solution consists of a finite-response filter with adaptive window length and a velocity jump detection algorithm.	0.002248618518933654	Low	Semantic Scholar
The specific value for the threshold is obtained via an analytical formula that depends on sampling time, maximum allowed variation in acceleration (away from velocity jumps), and encoder resolution.	0.00505543639883399	Low	Semantic Scholar
The developed method is first demonstrated on simulated quantized data corresponding to a bouncing motion and its performance compared to that of other existing non-model-based methods.	0.0068131787702441216	Low	Semantic Scholar
Sonifying handwriting, i.e., transforming some characteristics of handwriting movement into sounds, aims to improve handwriting perception, evaluation, and control.	0.00298751937225461	Low	Semantic Scholar
Community Question Answering (CQA) sites, such as Stack Overflow and Yahoo!	0.005209800321608782	Low	Semantic Scholar
Answers, have become very popular in recent years.	0.0018755444325506687	Low	Semantic Scholar
A family of algorithms are proposed to model the above three key aspects.	0.006722855381667614	Low	Semantic Scholar
We analyze the proposed algorithms in terms of optimality, correctness, and complexity.	0.004493797197937965	Low	Semantic Scholar
Query expansion has been widely adopted in Web search as a way of tackling the ambiguity of queries.	0.006834038533270359	Low	Semantic Scholar
Personalized search utilizing folksonomy data has demonstrated an extreme vocabulary mismatch problem that requires even more effective query expansion methods.	0.0013099799398332834	Low	Semantic Scholar
We propose a novel model to construct enriched user profiles with the help of an external corpus for personalized query expansion.	0.00581380445510149	Low	Semantic Scholar
Based on user profiles, we build two novel query expansion techniques.	0.00030994907137937844	Low	Semantic Scholar
This letter aims to provide a tool to improve the understanding of m-CR kinematics.	0.001591597101651132	Low	Semantic Scholar
To do so, a numerical approach composed of continuation methods and bifurcation analysis is proposed.	0.006244797725230455	Low	Semantic Scholar
The numerical tool is first described.	0.001195911900140345	Low	Semantic Scholar
Our simulations are ultimately compared to experimental data using a magnetic navigation system.	0.0010992058087140322	Low	Semantic Scholar
Numerical sampling techniques are often practically useful for the decoding of real neural data.	0.006815977394580841	Low	Semantic Scholar
Numerical comparison with particle filtering demonstrates the quality of the approximation.	0.0015285353874787688	Low	Semantic Scholar
First, we propose a greedy algorithm and a dynamic programming algorithm as baselines.	0.0006348018068820238	Low	Semantic Scholar
To improve efficiency, we develop a branch-and-bound algorithm that prunes unnecessary vertices in query processing.	0.0041392347775399685	Low	Semantic Scholar
The main contribution of this paper enables nongeometric hazard detection based on detected wheel–leg slip and sinkage.	0.0060682836920022964	Low	Semantic Scholar
Two of the feasible aquatic gaits are the rotational paddling gait and the oscillating paddling gait.	0.004445897415280342	Low	Semantic Scholar
Experimental results verify that the oscillating paddling gait can generate vectored thrust by changing the location of the paddle shaft as well.	0.0014791468856856227	Low	Semantic Scholar
Furthermore, we compare the oscillating paddling gait with the rotational paddling gait at the vectored thrusting property, magnitude of the thrust, and the gait efficiency.	0.003895072266459465	Low	Semantic Scholar
Hence, the topology of the communications in our distributed computing framework is unfixed in practice.	0.004991814959794283	Low	Semantic Scholar
Furthermore, we present two modified private DOLAs to meet the need of practical applications.	0.001821351470425725	Low	Semantic Scholar
We conduct experiments on real datasets in a configured distributed platform.	0.0014812654117122293	Low	Semantic Scholar
Numerical experiment results validate the feasibility of our private DOLAs.	0.0012177785392850637	Low	Semantic Scholar
We then employ a rule-based reasoning to link visual and linguistic inputs.	0.0004692638467531651	Low	Semantic Scholar
A huge amount of data is being generated by various smart devices deployed in SG systems.	0.003508329391479492	Low	Semantic Scholar
Hence, an efficient data transmission technique is required for providing desired QoS to the end users in this environment.	0.0031634578481316566	Low	Semantic Scholar
The big data traces considered for evaluation consist of more than two million entries (2,075,259) collected at one minute sampling rate having hetrogenous features such as–voltage, energy, frequency, electric signals, etc.	0.00304654729552567	Low	Semantic Scholar
A canonical problem for swarms of agents is to collectively choose one of multiple options in their environment.	0.002925664884969592	Low	Semantic Scholar
We present a novel control strategy for solving this problem—the first to be free of arithmetic computation.	0.0044964333064854145	Low	Semantic Scholar
The agents do not communicate with each other nor do they store run-time information.	0.0005627480568364263	Low	Semantic Scholar
At every time step, they directly map this information onto constant-value motor commands.	0.0015668337000533938	Low	Semantic Scholar
We evaluate the control strategy with both simulated and physical e-puck robots.	0.00238427659496665	Low	Semantic Scholar
By default, the robots are expected to choose, and move to, one of two options of equal value.	0.005832919385284185	Low	Semantic Scholar
The experiments— <inline-formula> <tex-math notation="LaTeX"> $\text {50} $</tex-math> </inline-formula> trials conducted with a group of <inline-formula> <tex-math notation="LaTeX"> $\mathbf {20} $</tex-math> </inline-formula> e-puck robots—show that the group achieves consensus in <inline-formula> <tex-math notation="LaTeX"> $\text {96} \% $</tex-math> </inline-formula> of the trials.	0.0046706413850188255	Low	Semantic Scholar
For many service robots, reactivity to changes in their surroundings is a must.	0.0034142532385885715	Low	Semantic Scholar
However, developing software suitable for dynamic environments is difficult.	0.0029015708714723587	Low	Semantic Scholar
Existing robotic middleware allows engineers to design behavior graphs by organizing communication between components.	0.0010364584159106016	Low	Semantic Scholar
But because these graphs are structurally inflexible, they hardly support the development of complex reactive behavior.	0.005871725734323263	Low	Semantic Scholar
To address this limitation, we propose Playful, a software platform that applies reactive programming to the specification of robotic behavior.	0.002518514171242714	Low	Semantic Scholar
Experiments are conducted to demonstrate the capability of the controller.	0.0017232781974598765	Low	Semantic Scholar
Video image recognition has been extensively studied with rapid progress recently.	0.0007637783419340849	Low	Semantic Scholar
Behavioral plausibility is one of the major aims of crowd simulation research.	0.0048440624959766865	Low	Semantic Scholar
Our formulation uses a communication model that tends to simulate human-like communication capability.	0.0018988332012668252	Low	Semantic Scholar
The underlying formulation is based on a message structure that corresponds to a simplified version of Foundation for Intelligent Physical Agents Agent Communication Language Message Structure Specification.	0.006039018277078867	Low	Semantic Scholar
We also extend our approach to model evacuation behavior in unknown environments.	0.0043861581943929195	Low	Semantic Scholar
Overall, our communication model has a small runtime overhead and can be used for interactive simulation with tens or hundreds of agents.	0.004909499082714319	Low	Semantic Scholar
This letter introduces a lightweight hexapod robot, Giacometti robot, made with long and narrow legs following the Alberto Giacometti's sculpture conception.	0.003264802508056164	Low	Semantic Scholar
Then, we model the leg structure and conduct the deflection analysis to confirm the capability of the leg to perform walking motion.	0.0024489625357091427	Low	Semantic Scholar
The robot could walk successfully with both gaits at maximum speed of 0.005 and 0.05 m/s, respectively.	0.0013138094218447804	Low	Semantic Scholar
It is envisaged that the lightweight Giacometti robot design can be very useful in legged robotic exploration.	0.0020189331844449043	Low	Semantic Scholar
The NavGuide is a novel electronic device to assist visually impaired people with obstacle free path-finding.	0.0010817883303388953	Low	Semantic Scholar
The priority information is provided to the user through vibration and audio feedback mechanisms.	0.0010379103478044271	Low	Semantic Scholar
However, these models change as the terrain surface varies.	0.0026887180283665657	Low	Semantic Scholar
To cope with this issue, this paper presents a methodology to perform online learning of such models.	0.0008133031078614295	Low	Semantic Scholar
Currently, these tasks require the use of work-class remotely operated vehicles (ROVs) deployed from vessels equipped with dynamic positioning, leaving such solutions expensive to adopt.	0.006940816529095173	Low	Semantic Scholar
The approach was implemented and tested targeting application in the domain of active and assisted living.	0.0037901392206549644	Low	Semantic Scholar
Series clutch actuators, used without an elastic element, can achieve excellent position control or can be used as a force/torque source.	0.005886658560484648	Low	Semantic Scholar
Friction clutches have a higher torque-to-weight ratio, but are generally considered to be difficult to control.	0.0028831339441239834	Low	Semantic Scholar
Subsequently, simple model-based open loop torque control is implemented and the hysteresis, step response, and frequency response are evaluated.	0.005850326735526323	Low	Semantic Scholar
The friction clutch has a higher hysteresis and torque variation than the other clutches, but a faster step response and a comparable frequency response.	0.006844298914074898	Low	Semantic Scholar
Collision experiments are conducted and the results show that also for collisions the torque can be controlled.	0.0042066979221999645	Low	Semantic Scholar
Microscopy has been an indispensable tool for micro/nanosample imaging, manipulation, and characterization.	0.0016524021048098803	Low	Semantic Scholar
However, viewing the micro/nanosample from multidirection is still a big challenge for current microscopy.	0.004781237803399563	Low	Semantic Scholar
To address the above issue, this paper proposes a novel nanorobotic manipulation system for the automatic alignment and multidirectional imaging under microscopes.	0.004059704020619392	Low	Semantic Scholar
First, a miniature rotation robot with three degrees of freedom is designed and integrated with a microscope.	0.004331950098276138	Low	Semantic Scholar
After that, the sample is imaged from multidirection by rotating the robot with one revolution (360°).	0.003174475161358714	Low	Semantic Scholar
Finally, the alignment accuracy is evaluated and multi-directional images of various samples are implemented.	0.004356717225164175	Low	Semantic Scholar
This paper proposes a distributed algorithm for cooperatively manipulating an object rigidly grasped by a team of mobile manipulators.	0.0012176334857940674	Low	Semantic Scholar
Finally, the feasibility of the approach is proven via numerical simulations.	0.001143250847235322	Low	Semantic Scholar
As a result, many robots intended for fire-fighting have been proposed.	0.001995536731556058	Low	Semantic Scholar
However, it is difficult for them to directly access fire sources because their mobility is limited.	0.0022873147390782833	Low	Semantic Scholar
Specifically, existing robots are large and heavy.	0.002809947356581688	Low	Semantic Scholar
Therefore, we propose a novel hose-type robot, which can fly directly into the fire source via a water jet.	0.0013295188546180725	Low	Semantic Scholar
First, to control the reaction force for stable flying, we developed a nozzle module.	0.0007504888344556093	Low	Semantic Scholar
By combining two nozzles whose outlet direction can be controlled, the resultant reaction force can be controlled.	0.0010436568409204483	Low	Semantic Scholar
Finally, we developed a robot with a nozzle module and conducted an experiment.	0.0005291717243380845	Low	Semantic Scholar
The experiment demonstrates that a robot with a length of approximately 2 m can fly stably in the air by leveraging the water jet.	0.0017723054625093937	Low	Semantic Scholar
In addition, the head direction can also be controlled.	0.000947949942201376	Low	Semantic Scholar
Using that representation, we devise a manipulation strategy for transiting between different rotation modes in a stable and controlled manner.	0.00443915044888854	Low	Semantic Scholar
We demonstrate the strategy on a physical robotic arm manipulating a rotating chain.	0.0015447410987690091	Low	Semantic Scholar
Discrete simulation of complex multiworker physical processes, for ergonomic and/or performance analysis, is still relatively undeveloped.	0.004490392282605171	Low	Semantic Scholar
Laboratory experiments are used to derive equations that can then be used to generate ergonomic assessments (i.e., relative injury risks) for the most influential activities.	0.001523829996585846	Low	Semantic Scholar
By implementing these equations using data generated from a simulation run, estimates of ergonomic consequences can be obtained.	0.0017921456601470709	Low	Semantic Scholar
The example illustrates the steps presented and feasibility of the approach.	0.0024624704383313656	Low	Semantic Scholar
A novel measure of neural spike train randomness, an entropy factor, is proposed.	0.0013529402203857899	Low	Semantic Scholar
This may degrade the efficiency and accuracy of social recommender systems.	0.0006035169353708625	Low	Semantic Scholar
Our method first generates an individual relationship network (IRN) for each user and item by developing a novel fitting algorithm of relationship networks to control the relationship propagation and contracting.	0.004401755519211292	Low	Semantic Scholar
We then fuse matrix factorization with social regularization and the neighborhood model using IRN's to generate recommendations.	0.0008783043595030904	Low	Semantic Scholar
Our approach is quite general, and can also be applied to the item-item relationship network by switching the roles of users and items.	0.00547507731243968	Low	Semantic Scholar
The challenge is however to collect enough data in an unstructured outdoor environment such as a city.	0.0031873201951384544	Low	Semantic Scholar
We extend the neural Turing machine (NTM) model into a dynamic neural Turing machine (D-NTM) by introducing trainable address vectors.	0.0023910892195999622	Low	Semantic Scholar
This addressing scheme maintains for each memory cell two separate vectors, content and address vectors.	0.0018719994695857167	Low	Semantic Scholar
We implement the D-NTM with both continuous and discrete read and write mechanisms.	0.0032737136352807283	Low	Semantic Scholar
We investigate the mechanisms and effects of learning to read and write into a memory through experiments on Facebook bAbI tasks using both a feedforward and GRU controller.	0.004517319146543741	Low	Semantic Scholar
We show that our model outperforms long short-term memory and NTM variants.	0.0014221965102478862	Low	Semantic Scholar
Specifically, we report experiments in which reference trajectories are provided by tracking inertial sensors in a food preparation scenario.	0.006953801494091749	Low	Semantic Scholar
A considerable further performance gain was observed in combination with RETLETS and reference	0.0007445555529557168	Low	Semantic Scholar
All robots have a limited buffer to store the data.	0.0008408240391872823	Low	Semantic Scholar
We performed preliminary studies and multiple deployments of our system and example applications in real social networking parties.	0.004034101963043213	Low	Semantic Scholar
Evaluation shows the system can detect socializing groups accurately and support applications that satisfy the interests of guests and party hosts.	0.006427545566111803	Low	Semantic Scholar
First, they usually decide statically (i.e., at query compile time) how to shuffle the data, which can lead to missed opportunities for local computation.	0.00033785958657972515	Low	Semantic Scholar
As a possible remedy, we present a novel distributed join algorithm for RDF.	0.001077917404472828	Low	Semantic Scholar
Our approach decides when to shuffle data dynamically, which ensures that query answers that can be wholly produced within a server involve only local computation.	0.0005973721272312105	Low	Semantic Scholar
Moreover, as in several existing approaches, we distribute RDF data using graph partitioning so as to maximise local computation, but we refine the partitioning algorithm to produce more balanced partitions.	0.002956711919978261	Low	Semantic Scholar
In particular, bounding the memory use in individual servers can mean the difference between success and failure for answering queries with large answer sets.	0.006622419226914644	Low	Semantic Scholar
the target of the campaign.	0.0013694597873836756	Low	Semantic Scholar
This letter presents a novel wearable haptic controller (WHC) system suitable for teleoperation of demolition machines and robotic platforms.	0.0035149906761944294	Low	Semantic Scholar
The experiments have been performed in simulated environments and on a real machine.	0.0043261912651360035	Low	Semantic Scholar
Although this performance goes beyond what has been demonstrated on running machines, a transfer of this theory has only been investigated for simplified monopod systems.	0.004778772126883268	Low	Semantic Scholar
Markov localization and its variants are widely used for mobile robot localization.	0.0035714779514819384	Low	Semantic Scholar
We further include results of a team of indoor autonomous service mobile robots traversing hundreds of kilometers using EnML.	0.00626493152230978	Low	Semantic Scholar
© 2016 Elsevier B.V. All rights reserved.	0.0005292145651765168	Low	Semantic Scholar
Moreover, they are either designed to detect sudden drifts or gradual drifts but not both.	0.0009727853466756642	Low	Semantic Scholar
This paper proposes an automated and statistically grounded method for detecting sudden and gradual business process drifts under a unified framework.	0.003285502316430211	Low	Semantic Scholar
Finally, two numerical examples are provided to substantiate the effectiveness of the proposed results.	0.003495885757729411	Low	Semantic Scholar
Their control is a challenging task for multijoint systems.	0.0012844549492001534	Low	Semantic Scholar
Linear weights transform sensory information into this 1-D controller space and reverse transform 1-D motor signals back into the multidimensional joint space.	0.0046485839411616325	Low	Semantic Scholar
In Monte-Carlo-based simulations and experiments, we show that an algorithm that we derived previously can extract these weights online from sensory information about joint positions of a moving system.	0.0028893169946968555	Low	Semantic Scholar
The algorithm is computationally cheap, modular, and adjusts to varying mechanical conditions.	0.0003820257552433759	Low	Semantic Scholar
Manually re-drawing an image in a certain artistic style takes a professional artist a long time.	0.0050715175457298756	Low	Semantic Scholar
Doing this for a video sequence single-handedly is beyond imagination.	0.00040762440767139196	Low	Semantic Scholar
In our first approach, we adapt to videos the original image style transfer technique by Gatys et al.	0.004282834008336067	Low	Semantic Scholar
based on energy minimization.	0.0009644143865443766	Low	Semantic Scholar
Our second approach formulates video stylization as a learning problem.	0.0007310775690712035	Low	Semantic Scholar
We show that the proposed methods clearly outperform simpler baselines both qualitatively and quantitatively.	0.0045109642669558525	Low	Semantic Scholar
The interplay of these elements leads to the emergence of biological intelligence.	0.004491445142775774	Low	Semantic Scholar
The main methods and results are reviewed.	0.001963036833330989	Low	Semantic Scholar
Finally, new opportunities and possible developments are presented.	0.0024792628828436136	Low	Semantic Scholar
Types in higher-order logic (HOL) are naturally interpreted as nonempty sets.	0.0005862195394001901	Low	Semantic Scholar
However, in HOL this definition mechanism cannot be applied inside proof contexts.	0.002013034885749221	Low	Semantic Scholar
We propose a more expressive type definition rule that addresses the limitation and we prove its consistency.	0.005750576499849558	Low	Semantic Scholar
We also address particularities of Isabelle/HOL and show how to perform the relativization in the presence of type classes.	0.002754883375018835	Low	Semantic Scholar
As such, we designed, implemented, and tested a novel system to communicate personalized location-and-state-based information to each robot, and receive information on each robots ’ state.	0.0028044986538589	Low	Semantic Scholar
Unmanned blimps are a safe and reliable alternative to conventional drones when flying above people.	0.0032498198561370373	Low	Semantic Scholar
We present two multiplicative extended Kalman filters using ultrawideband radio sensors and a gyroscope to address this challenge.	0.001339467940852046	Low	Semantic Scholar
One filter is updated using a dynamics model of the blimp, whereas the other uses a constant speed model.	0.005468725226819515	Low	Semantic Scholar
We describe a set of experiments in which these estimators have been implemented on an embedded flight controller.	0.00627523148432374	Low	Semantic Scholar
This approach can be generalized to any lighter than air robot to track it with the necessary accuracy, precision, and robustness to allow autonomous navigation.	0.002222543815150857	Low	Semantic Scholar
This phenomenon allows the definition of a robust threshold for the number of synergies.	0.00686152558773756	Low	Semantic Scholar
The proposed methods are tested on muscle synergies computed from superficial EMG signals recorded during wheel steering.	0.005099609959870577	Low	Semantic Scholar
Among those techniques, EEG is the most widely used one due to its portability, low setup cost, and noninvasiveness.	0.006737151183187962	Low	Semantic Scholar
Apart from other advantages, EEG signals also help to evaluate the ability of the smelling organ.	0.003564737271517515	Low	Semantic Scholar
In such studies, EEG signals, which are recorded during smelling, are analyzed to determine the subject lacks any smelling ability or to measure the response of the brain.	0.006225229240953922	Low	Semantic Scholar
Then the -nearest neighbor algorithm was implemented as the classifier for recognizing the EEG trials as valerian, lotus flower, cheese, and rosewater.	0.0016634989297017455	Low	Semantic Scholar
Technological advances are being made to assist humans in performing ordinary tasks in everyday settings.	0.002815006300806999	Low	Semantic Scholar
Autonomous assistive robots must be provided with the ability to process visual data in real time so that they can react adequately for quickly adapting to changes in the environment.	0.005639919079840183	Low	Semantic Scholar
Reliable object detection and recognition is usually a necessary early step to achieve this goal.	0.001316986745223403	Low	Semantic Scholar
In this article, we present a vision system for assistive robots that is able to detect and recognize objects from a visual input in ordinary environments in real time.	0.002276165410876274	Low	Semantic Scholar
In addition, with the purpose of processing the input visual data in real time, a graphical processing unit (GPU) has been employed.	0.004784159362316132	Low	Semantic Scholar
The presented approach has been implemented and evaluated on a humanoid robot torso located at realistic scenarios.	0.006407788023352623	Low	Semantic Scholar
Requiring the operator to oversee an automated system that could function more accurately and more reliably than he or she could, can affect system performance in the event that operator intervention is needed.	0.0016897618770599365	Low	Semantic Scholar
In this letter, we present our low-cost MAVI telepresence system, which is equipped with a stereoscopic 360° vision system and high-payload manipulation capabilities.	0.004174575675278902	Low	Semantic Scholar
Special emphasis is placed on the stereoscopic vision system and its delay compensation.	0.005131585989147425	Low	Semantic Scholar
We use our previously described head motion dataset for training, validation, and testing.	0.005283834878355265	Low	Semantic Scholar
We use both qualitative measures and subjective experiments for evaluation.	0.001006113481707871	Low	Semantic Scholar
Our results show that the proposed approach is able to achieve mean compensation rates of around 99.9% for latencies between 0.1 and 0.5 s.	0.00486151734367013	Low	Semantic Scholar
In laparoscopic minimally invasive robotic surgery, a teleoperated robot is interposed between the patient and the surgeon.	0.0044115581549704075	Low	Semantic Scholar
In this letter, we want to make a step forward toward robotic solutions that can improve manipulation capabilities of the surgical instruments.	0.003967852331697941	Low	Semantic Scholar
A 3D printed prototype has been built to validate the tool design.	0.000862345565110445	Low	Semantic Scholar
The codesign constraints can be expressed as two maps in opposite directions between the two posets.	0.0034737279638648033	Low	Semantic Scholar
Robotics has numerous applications in which its role can be overwhelming and may lead to unexpected consequences.	0.006289329845458269	Low	Semantic Scholar
Additionally, it provides tools and guidance for researchers and research institutions.	0.004159875214099884	Low	Semantic Scholar
© 2016 Elsevier B.V. All rights reserved.	0.0005292145651765168	Low	Semantic Scholar
In this paper, we propose a novel fully convolutional two-stream fusion network (FCTSFN) for interactiveimage segmentation.	0.0015111442189663649	Low	Semantic Scholar
The TSLFN includes two distinct deep streams followed by a fusion network.	0.002040800405666232	Low	Semantic Scholar
We conduct comprehensive experiments on four benchmark datasets.	0.0010450705885887146	Low	Semantic Scholar
In this context, we present a first publicly available database which relates emotional states to handwriting and drawing, that we call EMOTHAW (EMOTion recognition from HAndWriting and draWing).	0.0027233166620135307	Low	Semantic Scholar
We report our analysis on this database.	0.0016299054259434342	Low	Semantic Scholar
From collected data, we first compute measurements related to timing and ductus.	0.0003318033122923225	Low	Semantic Scholar
We compute separate measurements according to the position of the writing device: on paper or in-air.	0.002690214430913329	Low	Semantic Scholar
We use this ranking process to identify the features which best reveal a targeted emotional state.	0.002952203154563904	Low	Semantic Scholar
We then build random forest classifiers associated with each emotional state.	0.002908024936914444	Low	Semantic Scholar
We provide accuracy, sensitivity, and specificity evaluation measures obtained from cross-validation experiments.	0.004651258699595928	Low	Semantic Scholar
Our results show that anxiety and stress recognition perform better than depression recognition.	0.0013894801959395409	Low	Semantic Scholar
Finally, a numerical example is given to demonstrate the effectiveness of the results.	0.001091822749003768	Low	Semantic Scholar
This defect limits the applications of SimRank.	0.001252231770195067	Low	Semantic Scholar
To speed up the computation, some existing works replace the original model with an approximate model to seek only rough solution of SimRank scores.	0.005929320584982634	Low	Semantic Scholar
In this work, we propose a novel solution for computing all-pair SimRank scores.	0.0021079378202557564	Low	Semantic Scholar
Those features immediately lead to the adoption of Conjugate Gradient (CG) and Bi-Conjugate Gradient (BiCG) techniques for efficiently computing SimRank scores.	0.006633545272052288	Low	Semantic Scholar
Different studies have shown the efficiency of a feed-forward neural network in categorizing basic emotional facial expressions.	0.0025540883652865887	Low	Semantic Scholar
The assistive model is enabled with pneumatic actuators and stretch sensors, which support the user in performing wrist flexion, extension, pronation, and supination.	0.002429052023217082	Low	Semantic Scholar
For evaluation, surface electromyographical signals were first used to study the effect of force feedback on associated muscle activation.	0.00431507732719183	Low	Semantic Scholar
An application was then developed where the user was given the ability to interact with virtual objects and receive feedback through the glove.	0.0009515428100712597	Low	Semantic Scholar
The obtained robust stability criterion is expressed in complex-valued LMI, which can be calculated numerically using YALMIP with solver of SDPT3 in MATLAB.	0.006961500737816095	Low	Semantic Scholar
An example with simulations is supplied to show the applicability and advantages of the acquired result.	0.002020715270191431	Low	Semantic Scholar
As a result, users can precisely manipulate micro-objects without tremor, which was previously difficult with bare hands.	0.0035285470075905323	Low	Semantic Scholar
