text	confidence_value	confidence_level
In this paper, we consider the cooperative decision-making problem for multi-target tracking in multi-unmanned aerial vehicle (UAV) systems.	0.0005493584321811795	Low	Semantic Scholar
Specifically, the state of the targets is represented by the joint multi-target probability distribution (JMTPD), which is estimated by a distributed information fusion strategy.	0.00031005250639282167	Low	Semantic Scholar
In the information fusion process, the most accurate estimation is selected to propagate through the whole network in finite time.	0.005856914445757866	Low	Semantic Scholar
Based on the consistent JMTPD, the distributed partially observable Markov decision algorithm is used to make tracking decisions.	0.004678903613239527	Low	Semantic Scholar
The proposed method uses the Fisher information to bid for targets in a distributed auction.	0.0006975294090807438	Low	Semantic Scholar
The bid is based upon the reward value of the individual UAV ’ s POMDPs, thereby removing the need to optimize the global reward in the MPOMDPs.	0.0024999314919114113	Low	Semantic Scholar
Finally, the cooperative decision-making approach is deployed in a simulation of a multi-target tracking problem.	0.004080487880855799	Low	Semantic Scholar
We compare our proposed algorithm with the centralized method and the greedy approach.	0.0007696424145251513	Low	Semantic Scholar
The simulation results show that the proposed distributed method has a similar performance to the centralized method, and outperforms the greedy approach.	0.0010524733224883676	Low	Semantic Scholar
Here, we improve upon a sampling-based framework for evaluating self-righting capabilities that was previously validated in two dimensions.	0.0009062518365681171	Low	Semantic Scholar
This paper is concerned with event-triggered H∞ filtering for delayed neural networks via sampled data.	0.003095645923167467	Low	Semantic Scholar
By constructing a proper Lyapunov-Krasovskii functional, utilizing the reciprocally convex combination technique and Jensen's inequality sufficient conditions are derived to ensure that the resultant filtering error system is asymptotically stable.	0.0030869217589497566	Low	Semantic Scholar
Finally, the proposed stability conditions are demonstrated with numerical example.	0.004094499163329601	Low	Semantic Scholar
We introduce the problem of event-based multi-view stereo (EMVS) for event cameras and propose a solution to it.	0.00258973753079772	Low	Semantic Scholar
One exception is the dynamic priority (DP) model, as proposed in our earlier work, which grants interaction opportunities to a user based on the recency of his/her gained opportunities.	0.001436378457583487	Low	Semantic Scholar
We first verified that the DP model allowed multiple users to perceive EII.	0.00393949868157506	Low	Semantic Scholar
The framework of the examination was based on several metrics, which we proposed for the components of the ISO/IEC 25010:2011 standard.	0.0003342081909067929	Low	Semantic Scholar
This framework resolved issues with existing metrics that measure user satisfaction by analyzing individual experience, thus omitting EII desired by multiple users.	0.001079613110050559	Low	Semantic Scholar
The results of the experiment indicated that the DP model fulfilled the metrics of the framework significantly better than the FCFS model.	0.002834792947396636	Low	Semantic Scholar
Natural systems, like the hydrological, climatological, atmospheric, or any other environmental processes, are extremely complex as well as dynamic in nature.	0.0038092504255473614	Low	Semantic Scholar
The forecasting efficiency of FORWARD has been compared with four other linear and non-linear techniques based on six different statistical performance measures.	0.0006358959362842143	Low	Semantic Scholar
The Editor in Chief was Eugene Freuder, whose paper opens this special issue with a very clear and lucid analysis on the advances obtained in twenty years of research and on open research perspectives.	0.0012251215521246195	Low	Semantic Scholar
Historically, synchrony of networks in vitro has been assessed either by determination of correlation coefficients (e.g.	0.00389339798130095	Low	Semantic Scholar
Pearson's correlation), by statistics estimated from cross-correlation histograms between pairs of active electrodes, and/or by pairwise mutual information and related measures.	0.0015210217097774148	Low	Semantic Scholar
The present study examines the application of Normalized Multiinformation (NMI) as a scalar measure of shared information content in a multivariate network that is robust with respect to changes in network size.	0.000742460775654763	Low	Semantic Scholar
Theoretical simulations are designed to investigate NMI as a measure of complexity and synchrony in a developing network relative to several alternative approaches.	0.001312342588789761	Low	Semantic Scholar
NMI is shown to be more sensitive to developmental effects than first order synchronous and nonsynchronous measures of network complexity.	0.0018116022692993283	Low	Semantic Scholar
A state machine is used to switch the control policy whenever an occlusion might occur.	0.000601397012360394	Low	Semantic Scholar
dual-arm ABB YuMi robot equipped with an red, green, blue (RGB) camera and teleoperated by a 3 d.o.f.	0.0033295252360403538	Low	Semantic Scholar
To demonstrate the potential offered by such a system, we present two neural network simulations.	0.0017571066273376346	Low	Semantic Scholar
To efficiently learn from feedback, cortical networks need to update synaptic weights on multiple levels of cortical hierarchy.	0.003867266932502389	Low	Semantic Scholar
An effective and well-known algorithm for computing such changes in synaptic weights is the error backpropagation algorithm.	0.0037025550846010447	Low	Semantic Scholar
Several models have been proposed that approximate the backpropagation algorithm with local synaptic plasticity, but these models require complex external control over the network or relatively complex plasticity rules.	0.0020846494007855654	Low	Semantic Scholar
In order to solve the distribution problem, we develop centralized as well as decentralized methods to efficiently control the heterogeneous swarm of robots.	0.0017829920398071408	Low	Semantic Scholar
We also show how the robot distribution can be approximated based on local information only, consequently enabling the development of a decentralized controller.	0.0054077645763754845	Low	Semantic Scholar
Importantly, our framework also includes a diversity metric that enables an evaluation of the impact of swarm heterogeneity on performance.	0.006202091462910175	Low	Semantic Scholar
This can be problematic for some hardware implementations, as having only a single off-chip memory access enables a predictable processing of lookups and avoids the need to queue pending requests.	0.004446280654519796	Low	Semantic Scholar
We provide a data structure for hash-based lookups based on cuckoo hashing that uses only one off-chip memory access per lookup, by utilizing an on-chip pre-filter to determine which of multiple locations holds a key.	0.001497779623605311	Low	Semantic Scholar
While this requires a slightly more complex insertion procedure and some additional memory accesses during insertions, it is suitable for most packet processing applications where key lookups are much more frequent than insertions.	0.0005257111042737961	Low	Semantic Scholar
Our approach is based on simple logic that can be easily implemented in hardware, and hardware implementations would benefit most from the single off-chip memory access per lookup.	0.003699560882523656	Low	Semantic Scholar
To be well accepted by humans, they should efficiently understand meanings of their partners ’ motions and body language and respond accordingly.	0.0013073872542008758	Low	Semantic Scholar
In ILoCI, observed multimodal spatiotemporal demonstrations are incrementally abstracted and generalized based on their perceptual and functional similarities during the imitation.	0.004092547111213207	Low	Semantic Scholar
The agents ’ states evolve according to a continuous-time Markov chain on a bidirected graph, and the density-feedback laws are designed to prevent the agents from switching between states at equilibrium.	0.005467858165502548	Low	Semantic Scholar
The benefits of the proposed solution are assessed through a dedicated experimental campaign on a DED machine.	0.0011286840308457613	Low	Semantic Scholar
In addition to intermediate transposition, the DNF model also replicates the predictions of stimulus discrimination theory with respect to basic two-stimulus transposition.	0.0016080192290246487	Low	Semantic Scholar
Localization in 3-D point clouds is a highly challenging task due to the complexity associated with extracting information from 3-D data.	0.0016260226257145405	Low	Semantic Scholar
Our implementation is available open source along with instructions for running the system.	0.0012677345657721162	Low	Semantic Scholar
( The implementation is available at https: //github.com/ethz-asl/segmatch and a video demonstration is available at https: //youtu.be/cHfs3HLzc2Y . )	0.0008710157708264887	Low	Semantic Scholar
Sports, especially badminton, require participants to perform dynamic and skillful motions.	0.002204308519139886	Low	Semantic Scholar
The robot swung with a racket-head speed of 21 m/s, which is a value higher than speeds achieved by previous robotic arms.	0.000509521400090307	Low	Semantic Scholar
The robot also realized a skillful shot, namely the spin net shot, which cannot be performed by previous badminton robots having simple mechanisms.	0.002593023469671607	Low	Semantic Scholar
Using feedforward control, we also conducted an experiment in which the robot hits a flying shuttle, and achieved a high hitting rate of 69.7% for powerful swings.	0.002209440805017948	Low	Semantic Scholar
These are often presented using a two-dimensional (2-D) monitor to the patient who uses a robotic device (haptic user interface) as the game controller.	0.0009327827137894928	Low	Semantic Scholar
To simulate a rehabilitation scenario, able-bodied participants are put under cognitive load (CL) for simulating disability-induced cognitive deficiencies when performing the tasks.	0.0007153142360039055	Low	Semantic Scholar
A within-subjects analysis of ten participants was carried out for the rehabilitative games.	0.004578251391649246	Low	Semantic Scholar
The results show that AR leads to the best user performance with or without cognitive loading.	0.002269842429086566	Low	Semantic Scholar
This result is most evident in dynamic exercises where the participants are required to have quick reaction times and fast movement.	0.004416375886648893	Low	Semantic Scholar
New intermittent controller and adaptive controller with logarithmic quantization are structured to deal with the difficulties induced by time-varying delays, interval parameters as well as stochastic perturbations, simultaneously.	0.004227380268275738	Low	Semantic Scholar
Moreover, not only control cost can be reduced but also communication channels and bandwidth are saved by using these controllers.	0.0003595341695472598	Low	Semantic Scholar
Based on novel Lyapunov functions and new analytical methods, several synchronization criteria are established to realize the exponential synchronization of MNNs with stochastic perturbations via intermittent control and adaptive control with or without logarithmic quantization.	0.002779010683298111	Low	Semantic Scholar
The extended dynamic model allows rolling, bouncing and slipping of the robot, and it includes a simplified contact model for the ball-obstacle-interaction.	0.0016664364375174046	Low	Semantic Scholar
The simulation results have been compared to experimental results obtained with a physical robot.	0.0020678581204265356	Low	Semantic Scholar
The comparison shows that the new dynamic model and contact model outperform the traditionally applied quasi-static and energy-based models.	0.006046874914318323	Low	Semantic Scholar
© 2016 Elsevier B.V. All rights reserved.	0.002959599019959569	Low	Semantic Scholar
In addition, there are no information exchanges between individuals for cuckoo search algorithm.	0.00046270195161923766	Low	Semantic Scholar
To promote the search progress and overcome premature convergence, the multiple-point random crossover operator is merged into the CS algorithm to exchange information between individuals and improve the diversification and intensification of the population.	0.003489963710308075	Low	Semantic Scholar
Our simulation results demonstrate the effectiveness and superior performance of the proposed algorithm.	0.005016673356294632	Low	Semantic Scholar
Mobile robots give access to a wide range of fields, such as complex mechanics, sensors, wireless transmission, mathematics, and computer science.	0.0005747582763433456	Low	Semantic Scholar
However, despite their potential as educational tools, robots are still not as widespread in schools as they could be.	0.0020606156904250383	Low	Semantic Scholar
The overall proposed system can provide the needed assistance during paretic upper limb rehabilitation involving both grasping and arm mobility to solve task-oriented activities.	0.000711342494469136	Low	Semantic Scholar
The SoftSixthFinger is a wearable robotic supernumerary finger designed to be used as an active assistive device by post stroke patients to compensate the paretic hand grasp.	0.0013234482612460852	Low	Semantic Scholar
The SaeboMAS is a commercially available mobile arm support to neutralize gravity effects on the paretic arm specifically designed to facilitate and challenge the weakened shoulder muscles during functional tasks.	0.00030740207876078784	Low	Semantic Scholar
The proposed system successfully enabled the patient to complete tasks which were previously impossible to perform.	0.0004508604179136455	Low	Semantic Scholar
For all we know, RAF-ML is the first database in the wild that provides with crowdsourced cognition for multi-label expressions.	0.0063285138458013535	Low	Semantic Scholar
( 2) Is there a positive minimum frequency of reverberating activity, a positive “ onset frequency ”?	0.002316876780241728	Low	Semantic Scholar
In this paper, we present a fully-integrated end-effector positioning system for large-scale multi-robotic setups used for non-repetitive manufacturing tasks.	0.004771373700350523	Low	Semantic Scholar
The system provides static and dynamic correction of the end-effector pose using an external pose tracking system.	0.005103085655719042	Low	Semantic Scholar
It consists of multiple modules, which extend the capabilities of the conventional robot setup and fundamentally improve its usability and efficiency, since the user can easily set up, execute, and monitor the manufacturing tasks in a universal reference frame.	0.0045162043534219265	Low	Semantic Scholar
The presented correction system enables new applications in digital building construction, which require high accuracy target poses spread throughout a large workspace of cooperating robots.	0.00014835488400422037	Low	Semantic Scholar
Super-coiled polymer (SCP) artificial muscles have many attractive properties, such as high energy density, large contractions, and good dynamic range.	0.002972349291667342	Low	Semantic Scholar
To fully utilize them for robotic applications, it is necessary to determine how to scale them up effectively.	0.0015647240215912461	Low	Semantic Scholar
Experiments are conducted to characterize and compare the force, strain, and speed of different bundles, and a linear model is proposed to predict their performance.	0.0033280884381383657	Low	Semantic Scholar
Here we propose a deep-learning neural network architecture that resolves the catastrophic forgetting problem.	0.0031006489880383015	Low	Semantic Scholar
In our approach, we represent and maintain our 3-D map as an OctoMap, and model each cell as a recurrent neural network, to obtain a Recurrent-OctoMap.	0.000679106917232275	Low	Semantic Scholar
The experimental results show that our proposed approach outperforms the conventional “ Bayes update ” approach.	0.0012200839119032025	Low	Semantic Scholar
This prior encourages each workflow state to be a contiguous region in the building.	0.0017781273927539587	Low	Semantic Scholar
We reduce the average log-loss by up to 11 percent.	0.0025612993631511927	Low	Semantic Scholar
State-of-the-art systems that place recognition in a group of <inline-formula> <tex-math notation="LaTeX"> $n $</tex-math> </inline-formula> robots either rely on a centralized solution, where each robot's map is sent to a central server, or a decentralized solution, where the map is either sent to all other robots, or robots within a communication range.	0.004966986831277609	Low	Semantic Scholar
We propose a novel decentralized approach, which requires a similar amount of data exchange as a centralized system, without precluding any matches.	0.00245573278516531	Low	Semantic Scholar
We validate our approach on real data and discuss its merit in different network models.	0.001310717430897057	Low	Semantic Scholar
To the best of our knowledge, this is the first work to use a distributed inverted index in multirobot place recognition.	0.0006445075268857181	Low	Semantic Scholar
Recognition of gait events, needed to identify the state of the human body during the walking activity, is also provided by the proposed method.	0.004731805995106697	Low	Semantic Scholar
The action-perception method allows the BasIS system to autonomously adapt its performance, based on the evaluation of its own predictions and decisions made over time.	0.0014404378598555923	Low	Semantic Scholar
These results show that the proposed adaptive recognition system is accurate, fast and robust to sensor noise, but also capable to adapt its own performance over time.	0.004469222389161587	Low	Semantic Scholar
The resulting lack of stationarity in the distribution of the produced data calls for efficient and scalable algorithms for online analysis capable of adapting to such changes (concept drift).	0.005204588640481234	Low	Semantic Scholar
This work covers this research gap by adapting Spiking Neural Networks to meet the processing requirements that online learning scenarios impose.	0.001534793060272932	Low	Semantic Scholar
Ambiguity, which captures the idea that too many decisions lead to indecision, gives the network a dynamic way to resolve locally ambiguous decisions.	0.0042062983848154545	Low	Semantic Scholar
The adaptive threshold operates over multiple timescales to regulate neural activity under the varied arrival timings of input in a highly interconnected multilayer network with feedforward and feedback.	0.001255487441085279	Low	Semantic Scholar
The competitive column architecture is demonstrated on a large-scale (54,000 neurons and 18 million synapses), invariant model of border ownership.	0.00291808252222836	Low	Semantic Scholar
The model is trained on four simple, fixed-scale shapes: two squares, one rectangle, and one symmetric L-shape.	0.0020543301943689585	Low	Semantic Scholar
Tested on 1899 synthetic shapes of varying scale and complexity, the model correctly assigned border ownership with 74% accuracy.	0.0011063525453209877	Low	Semantic Scholar
This special issue consists of extended versions of papers selected from the 9thNASAFormal Methods Symposium (NFM 2017).	0.004547257907688618	Low	Semantic Scholar
NFM is a forum to foster collaboration between theoreticians and practitioners from NASA, academia, and industry, with the goal of identifying challenges and providing solutions to achieving assurance inmissionand safety-critical systems.Examples of such systems include advanced separation assurance algorithms for aircraft, next-generation air transportation, autonomous rendezvous and docking for spacecraft, autonomous on-board software for unmanned aerial systems (UAS), UAS traffic management, autonomous robots, and systems for fault detection, diagnosis, and prognostics.	0.00032707437640056014	Low	Semantic Scholar
Five papers fromNFM2017were selected for this special issue (out of 31 papers presented at the conference) based on their technical quality.	0.0002522309951018542	Low	Semantic Scholar
The first article, “ Verifying Safety and Persistence inHybrid Systems using Flowpipes and Continuous Invariants, ” by Andrew Sogokon, Paul Jackson, and Taylor T Johnson, presents a new approach for verifying hybrid systems that combines flow-pipe computation with deductive reasoning.	0.0010915679158642888	Low	Semantic Scholar
A previous study proposed an RVC by explicitly considering structure-variability and demonstrated biped walking motions on an uneven terrain and a slope.	0.0027070411015301943	Low	Semantic Scholar
In this study, the RVC is extended to multiple viscoelasticity, namely viscoelasticity on multiple feature points and multiple values in single viscoelasticity.	0.0024992956314235926	Low	Semantic Scholar
The resolved multiple viscoelasticity control can improve both tracking performance and stability.	0.0012524561025202274	Low	Semantic Scholar
The results indicate that resolving center of gravity (COG) and swing foot viscoelasticity improves the walking performance and that switching multiple values of the COG viscoelasticity improves the balancing performance.	0.003026446094736457	Low	Semantic Scholar
We present a power and control autonomous, insect-scale legged robot the Harvard Ambulatory MicroRobot with RF communication (HAMR-F).	0.002497939160093665	Low	Semantic Scholar
At only 2.8 g and 4.5 cm in length, HAMR-F is capable of locomotion at speeds up to 17.2 cm/s (3.8 body lengths per second) with an onboard battery.	0.0010385578498244286	Low	Semantic Scholar
Two microcontrollers and custom drive electronics independently control eight high-voltage piezoelectric actuators to enable gait flexibility and maneuverability across a range of stride frequencies.	0.0006507919752039015	Low	Semantic Scholar
An onboard microelectromechanical systems (MEMS) inertial measurement unit provides feedback for controlled, straight-line running on this size- and weight-constrained mobile microrobot.	0.0003939842281397432	Low	Semantic Scholar
Archiving graph data over history is demanded in many applications, such as social network studies, collaborative projects, scientific graph databases, and bibliographies.	0.000715671107172966	Low	Semantic Scholar
Then, we develop algorithms that efficiently generate top- <inline-formula> <tex-math notation="LaTeX"> $k $</tex-math> <alternatives> <inline-graphic xlink: href="chen-ieq1-2690637.gif"/> </alternatives> </inline-formula> query results.	0.0029006453696638346	Low	Semantic Scholar
Shared control is a strategy used in assistive platforms to combine human and robot orders to achieve a goal.	0.0009655811008997262	Low	Semantic Scholar
Collaborative control is a specific shared control approach, in which user's and robot's commands are merged into an emergent one in a continuous way.	0.004106412176042795	Low	Semantic Scholar
Robot commands tend to improve efficiency and safety.	0.0020394332241266966	Low	Semantic Scholar
However, sometimes, assistance can be rejected by users when their commands are too altered.	0.0006467787898145616	Low	Semantic Scholar
This paper describes progress with our agenda of formal verification of information flow security for realistic systems.	0.0015215310268104076	Low	Semantic Scholar
We present CoSMed, a social media platform with verified document confidentiality.	0.002151621738448739	Low	Semantic Scholar
The system ’ s kernel is implemented and verified in the proof assistant Isabelle/HOL.	0.0027550039812922478	Low	Semantic Scholar
For verification, we employ the framework of Bounded-Deducibility (BD) Security, previously introduced for the conference system CoCon.	0.000167213860549964	Low	Semantic Scholar
The models were successfully evaluated on pushing and lifting tasks.	0.0031492351554334164	Low	Semantic Scholar
Due to their highly deformable features, it is difficult to model and control such robots.	0.0033241461496800184	Low	Semantic Scholar
In this paper, we proposed a simplified model to simulate a fluidic elastomer actuator (FEA).	0.0012908378848806024	Low	Semantic Scholar
In three case studies, we estimate tuning functions for common experiments in motor cortex, hippocampus, and visual cortex.	0.0011065797880291939	Low	Semantic Scholar
We analytically compute the information transmission rate of a synaptic release site, which we model as a binary asymmetric channel.	0.002051413059234619	Low	Semantic Scholar
We prove that synaptic depression can increase the release site ’ s information rate if spontaneous release is more strongly depressed than spike-evoked release.	0.0009806364541873336	Low	Semantic Scholar
For identical depression levels, we analytically disprove the hypothesis, at least in this simplified model, that synaptic depression serves energy- and information-efficient encoding.	0.0022978943306952715	Low	Semantic Scholar
Our approach consists of three stages, the first is to adapt a pre-trained model to the task at hand.	0.00407750066369772	Low	Semantic Scholar
Third, $K $lightweight models are combined as a mixture model to further enhance the performance of the lightweight models.	0.0017082064878195524	Low	Semantic Scholar
In this paper, we propose an autonomous fall detection system by taking a completely different view compared with existing vision-based activity monitoring systems and applying a reverse approach.	0.0022983818780630827	Low	Semantic Scholar
Moreover, the camera provides a richer set of data and helps lower the false positive rates compared with accelerometer-only systems.	0.003120973939076066	Low	Semantic Scholar
Experimental results show that, with the autonomously computed threshold, the proposed method provides 93.78% and 89.8% accuracy for detecting falls with indoor and outdoor experiments, respectively.	0.001812055939808488	Low	Semantic Scholar
A promising way to offset the reduced mobility of a large number of older adults is using robotic systems providing physical and cognitive support for the navigation in large and crowded public spaces.	0.002393686445429921	Low	Semantic Scholar
The level of the shared authority is controlled by means of a simple parameter.	0.002992639783769846	Low	Semantic Scholar
The control paradigm is based on an all-or-nothing policy relying on very rough actuators.	0.004261481110006571	Low	Semantic Scholar
Our method has several advantages over existing methods, which are as follows.	0.0034766208846122026	Low	Semantic Scholar
1) It guides point-like robots toward the goal without suffering from local minima in 3-D environments populated with convex obstacles.	0.002685972722247243	Low	Semantic Scholar
3) It only requires environmental sensor information that is spatially and temporally local to generate motion commands iteratively.	0.0003635177854448557	Low	Semantic Scholar
Eventually, aerial manipulators, i.e., unmanned aerial vehicles (UAVs) equipped with manipulators, will likely take on hazardous maintenance tasks now performed by humans.	0.0002848164876922965	Low	Semantic Scholar
For this to happen, aerial manipulators must be able to perform all the different operations required in these maintenance routines.	0.0012718950165435672	Low	Semantic Scholar
The transition between ballistic walking and spring-mass running happens at a speed of 1.04 m/s, and switching can reduce energy expenditure by up to 259 %.	0.004271792247891426	Low	Semantic Scholar
Moreover, tracking and shape estimation are thus far treated independently despite their coupled relationship.	0.006310189142823219	Low	Semantic Scholar
This paper aims to address tracking and shape estimation in a unified framework based on Markov random fields.	0.0009351612534373999	Low	Semantic Scholar
By using concentric tube robots as an example, the proposed algorithm fuses information extracted from standard monoplane X-ray fluoroscopy with the kinematics model to achieve joint 2-D tracking and 3-D shape estimation in realistic clinical scenarios.	0.00035182511783204973	Low	Semantic Scholar
Detailed performance analyses of the results demonstrate the accuracy of the method for both tracking and shape reconstruction.	0.002238590968772769	Low	Semantic Scholar
The model was then tested through humanoid robotic experiments requiring imitative interaction with human subjects.	0.006340192165225744	Low	Semantic Scholar
Shared control is an increasingly popular approach to facilitate control and communication between humans and intelligent machines.	0.0011301386402919888	Low	Semantic Scholar
This lack of consensus complicates cross fertilization of shared control research between different application domains.	0.0036953184753656387	Low	Semantic Scholar
This paper provides a definition for shared control in context with previous definitions, and a set of general axioms for design and evaluation of shared control solutions.	0.005780227016657591	Low	Semantic Scholar
The utility of the definition and axioms are demonstrated by applying them to four application domains: automotive, robot-assisted surgery, brain–machine interfaces, and learning.	0.0003128761309199035	Low	Semantic Scholar
We use the proposed SER system to empirically explore feed-forward and recurrent neural network architectures and their variants.	0.0019372164970263839	Low	Semantic Scholar
ï » ¿ <p> Setting up real-time hardware communication for applications such as precise motion control can be time consuming and confusing.	0.0004031751595903188	Low	Semantic Scholar
We situate EtherCAT, briefly discuss the origins and working principles, and mention advantages over other widely used protocols.	0.005665740463882685	Low	Semantic Scholar
Online supplements are included, explaining all steps to run a Simulink model in real time on a Windows machine within a few hours. </p >	0.0035467392299324274	Low	Semantic Scholar
Many algorithms can be implemented most efficiently with imperative data structures.	0.0011839134385809302	Low	Semantic Scholar
We use this framework to verify basic imperative data structures and to define a refinement calculus between imperative and functional programs.	0.0006221546209417284	Low	Semantic Scholar
As a front end to describe the abstract programs, we use the Isabelle Refinement Framework, for which many algorithms have already been formalized.	0.00216701440513134	Low	Semantic Scholar
We have used Sepref for several verification projects, resulting in efficient verified implementations that are competitive with unverified ones in Java or C $$ ++ $$ + +.	0.0022609399165958166	Low	Semantic Scholar
While autonomous wheelchairs are increasingly designed to use natural language for control, most of them only handle a small number of rigid commands.	0.0034843827597796917	Low	Semantic Scholar
These gaits include forward pronking as well as forward bounding with gathered suspension, extended suspension, and with two suspensions.	0.0021067005582153797	Low	Semantic Scholar
This letter shows connections between different types of quadrupedal gaits and may serve as a guideline in the design and control of gaits for energetically economical legged robots.	0.005865174345672131	Low	Semantic Scholar
It also sheds some light at the question why animals with different morphology use different gaits at the same Froude numbers.	0.006435997784137726	Low	Semantic Scholar
As a significant business paradigm, many online information platforms have emerged to satisfy society's needs for person-specific data, where a service provider collects raw data from data contributors, and then offers value-added data services to data consumers.	0.003494186792522669	Low	Semantic Scholar
However, in the data trading layer, the data consumers face a pressing problem, i.e., how to verify whether the service provider has truthfully collected and processed data?	0.001048385282047093	Low	Semantic Scholar
Furthermore, the data contributors are usually unwilling to reveal their sensitive personal data and real identities to the data consumers.	0.0007804526248946786	Low	Semantic Scholar
In this paper, we propose TPDM, which efficiently integrates Truthfulness and Privacy preservation in Data Markets.	0.00010417487646918744	Low	Semantic Scholar
TPDM is structured internally in an Encrypt-then-Sign fashion, using partially homomorphic encryption and identity-based signature.	0.004616407677531242	Low	Semantic Scholar
It simultaneously facilitates batch verification, data processing, and outcome verification, while maintaining identity preservation and data confidentiality.	0.0011695731664076447	Low	Semantic Scholar
We also instantiate TPDM with a profile matching service and a data distribution service, and extensively evaluate their performances on Yahoo!	8.430626621702686e-05	Low	Semantic Scholar
Our analysis and evaluation results reveal that TPDM achieves several desirable properties, while incurring low computation and communication overheads when supporting large-scale data markets.	0.0019084893865510821	Low	Semantic Scholar
By combining the fortes of the robot, such as precision and strength, with the dexterity and problem-solving ability of the human, it is possible to accomplish tasks that cannot be fully automated and improve the production quality and working conditions of employees [6], [16].	0.004102874547243118	Low	Semantic Scholar
The project has led to the integration of a cobot in the Audi car manufacturing plant in Brussels, Belgium.	0.002534813480451703	Low	Semantic Scholar
The economic emission dispatch (EED) problem aims to control generation cost and reduce the impact of waste gas on the environment.	0.0016488032415509224	Low	Semantic Scholar
In addition, the dynamic variation of load power at demand side is considered and the optimal scheduling of generators within 24 h is described.	0.002974517410621047	Low	Semantic Scholar
Online environment dynamic estimates are often used for the control of robots, telerobots, and haptic systems.	0.0020894152112305164	Low	Semantic Scholar
The HC model can be identified online using a single-stage log linearization technique; however, the accuracy and applicability of the existing method is limited.	0.0036614881828427315	Low	Semantic Scholar
We propose a two-stage polynomial identification method, which uses a quadratic approximation in the first stage to generate a linearly parameterized model of the HC dynamics (Quad-Poly).	0.005759790539741516	Low	Semantic Scholar
The coefficients of the Quad-Poly model are then used in the second stage to extract the HC parameters using a lookup table and recursive least squares parameter estimation.	0.004654915537685156	Low	Semantic Scholar
The proposed method is experimentally assessed against a previous natural logarithm linearization method, and further tested for time-varying environment dynamics and human-generated trajectories and for robustness against uncertainties in the measured data and system parameters.	0.0031322618015110493	Low	Semantic Scholar
The k Nearest Neighbor (k-NN) query has been gaining more importance in extensive applications involving information retrieval, data mining, and databases.	0.0001931413571583107	Low	Semantic Scholar
Specifically, in order to trade off accuracy for efficiency, approximate solutions for the k-NN query are extensively explored.	0.00011510599870234728	Low	Semantic Scholar
Then, a filter condition is inferred to execute efficient pruning over the projected data.	0.004941205494105816	Low	Semantic Scholar
In addition, an index strategy named OR-tree is proposed to reduce the I/O cost.	0.002605301793664694	Low	Semantic Scholar
The extensive experiments based on several real-world data sets and a synthetic data set are conducted to verify the effectiveness and efficiency of the proposed solution.	0.0011936380760744214	Low	Semantic Scholar
We investigate the problem of extending this combination method to particular non-disjoint unions of theories defined by connecting disjoint theories via bridging functions.	0.0029295117128640413	Low	Semantic Scholar
In addition, we have identified a class of polite data structure theories for which the combination method remains sound and complete.	0.0011399866780266166	Low	Semantic Scholar
This class includes all the subtheories of absolutely free data structures (e.g, the empty theory, injectivity, projection).	0.0020792768336832523	Low	Semantic Scholar
Finally, the effectiveness of the controller is verified by two case studies: traffic at a junction and at a roundabout.	0.0038588556926697493	Low	Semantic Scholar
We present a new approach to long-term mobile robot mapping in dynamic indoor environments.	0.002822575159370899	Low	Semantic Scholar
The spectral model can represent arbitrary timescales of environment dynamics with low memory requirements.	0.004704327322542667	Low	Semantic Scholar
Transformation of the spectral model to the time domain allows for the prediction of the future environment states, which improves the robot's long-term performance in changing environments.	0.003543984843418002	Low	Semantic Scholar
The experiments indicate that the model's predictive capabilities improve mobile robot localization and navigation in changing environments.	0.00043048113002441823	Low	Semantic Scholar
The evaluation of the societal impact of autonomous technologies, particularly robotics, has grown in technological contexts (e.g., see [14] and the IEEE Global Initiative for Ethical Considerations in Artificial Intelligence and Autonomous Systems [20] ), as well as broader political contexts (e.g., see the 2017 European Parliament report regarding civil law rules on robotics [21] ).	0.0004824770730920136	Low	Semantic Scholar
Considering this epistemological shift, we apply the ethical framework proposed by van de Poel for experimental technologies to the case of robotics, and we discuss its implications on the design of robots.	0.0004442738718353212	Low	Semantic Scholar
This work focuses on the study of constant-time implementations; giving formal guarantees that such implementations are protected against cache-based timing attacks in virtualized platforms where their supporting operating system executes concurrently with other, potentially malicious, operating systems.	0.00349110784009099	Low	Semantic Scholar
This letter proposes a novel predictive coding type neural network model, the predictive multiple spatiotemporal scales recurrent neural network (P-MSTRNN).	0.00017784924420993775	Low	Semantic Scholar
An increasing number of social network mental disorders (SNMDs), such as Cyber-Relationship Addiction, Information Overload, and Net Compulsion, have been recently noted.	0.0002873448538593948	Low	Semantic Scholar
In this paper, we argue that mining online social behavior provides an opportunity to actively identify SNMDs at an early stage.	0.0006267189746722579	Low	Semantic Scholar
It is challenging to detect SNMDs because the mental status cannot be directly observed from online social activity logs.	0.0021139304153621197	Low	Semantic Scholar
We also exploit multi-source learning in SNMDD and propose a new SNMD-based Tensor Model (STM) to improve the accuracy.	0.001264549675397575	Low	Semantic Scholar
To increase the scalability of STM, we further improve the efficiency with performance guarantee.	0.00024105528427753597	Low	Semantic Scholar
Our framework is evaluated via a user study with 3,126 online social network users.	0.00020709056116174906	Low	Semantic Scholar
