text	confidence_value	confidence_level
To address this problem, we propose an approach that tracks superpixels instead of detection boxes in multi-view video sequences.	0.001596476067788899	Low	Semantic Scholar
We construct a flow graph and incorporate both visual and geometric cues in a global optimization framework to minimize its cost.	0.00019509215780999511	Low	Semantic Scholar
Experimental results confirm that the proposed approach outperforms state-of-the-art techniques for tracking while achieving comparable results in segmentation.	0.00011504126450745389	Low	Semantic Scholar
© 2016 Elsevier Inc. All rights reserved.	0.00022472812270279974	Low	Semantic Scholar
We propose a real-time depth edge based RGB-D SLAM system for dynamic environment.	0.0006674406467936933	Low	Semantic Scholar
Our visual odometry method is based on frame-to-keyframe registration, where only depth edge points are used.	0.0003850054636131972	Low	Semantic Scholar
Furthermore, our method is integrated into a SLAM (Simultaneous Localization and Mapping) system, where an efficient loop closure detection strategy is used.	1.2641281500691548e-05	Low	Semantic Scholar
Compared to state-of-the-art methods for dynamic environment, our method reduces the tracking error significantly.	0.0019874167628586292	Low	Semantic Scholar
This article presents a review of computational methods for connectivity inference from neural activity data derived from multi-electrode recordings or fluorescence imaging.	0.0006151748239062726	Low	Semantic Scholar
We first identify biophysical and technical challenges in connectivity inference along the data processing pipeline.	0.0008261990151368082	Low	Semantic Scholar
Robot navigation using deep neural networks has been drawing a great deal of attention.	0.0009225369431078434	Low	Semantic Scholar
However, these approaches are more costly.	0.0030559550505131483	Low	Semantic Scholar
Experimental results reveal that the proposed network outperforms the state-of-the-art value iteration network in the grid-world navigation task.	0.00013392629625741392	Low	Semantic Scholar
Finally, we demonstrate that the proposed system enables a mobile robot to successfully navigate in a real dynamic environment.	0.0002012778422795236	Low	Semantic Scholar
Nowadays, many location-based applications require the ability of querying <inline-formula> <tex-math notation="LaTeX"> $k $</tex-math> <alternatives> <inline-graphic xlink: href="cao-ieq2-2808971.gif"/> </alternatives> </inline-formula> -nearest neighbors over a very large scale of moving objects in road networks, e.g., taxi-calling and ride-sharing services.	0.0023533583153039217	Low	Semantic Scholar
Accordingly, an efficient space expansion algorithm to generate the estimation area is proposed.	0.00038705935003235936	Low	Semantic Scholar
The experimental evaluation shows that <inline-formula> <tex-math notation="LaTeX"> $\sf {SIMkNN} $</tex-math> <alternatives> <inline-graphic xlink: href="cao-ieq6-2808971.gif"/> </alternatives> </inline-formula> outperforms the baseline algorithm in terms of time and memory efficiency.	0.002415382070466876	Low	Semantic Scholar
In this paper, a one-layer recurrent neural network is proposed for solving a class of nonsmooth, pseudoconvex optimization problems with general convex constraints.	0.0014531491324305534	Low	Semantic Scholar
Thanks to the special structure of the regularization function, we prove the global existence, uniqueness and``slow solution"character of the state of the proposed neural network.	0.0008946143789216876	Low	Semantic Scholar
Moreover, the state solution of the proposed network is proved to be convergent to the feasible region in finite time and to the optimal solution set of the related optimization problem subsequently.	0.0002633635886013508	Low	Semantic Scholar
In particular, the convergence of the state to an exact optimal solution is also considered in this paper.	0.002772812033072114	Low	Semantic Scholar
In addition, some preliminary theoretical analysis and application of the proposed network for a wider class of dynamic portfolio optimization are included.	0.0032436763867735863	Low	Semantic Scholar
None of the state-of-the-art models, even data-driven models, is fully automated because they require human experts for designing rules or labeling phrases.	0.0018130126409232616	Low	Semantic Scholar
Compared to the state-of-the-art methods, <inline-formula> <tex-math notation="LaTeX"> $\mathsf {AutoPhrase} $</tex-math> <alternatives> <inline-graphic xlink: href="shang-ieq2-2812203.gif"/> </alternatives> </inline-formula> has shown significant improvements in both effectiveness and efficiency on five real-world datasets across different domains and languages.	0.00014621138689108193	Low	Semantic Scholar
The firing rate displays different types of spike timing adaptation caused by changes on initial values.	0.0001594145578565076	Low	Semantic Scholar
The voltage-memory trace that represents the long-term memory has a feedback regulatory mechanism and affects spiking activity.	0.00048737978795543313	Low	Semantic Scholar
In this paper, the path planning problem for a single autonomous robot treading on a static terrain is solved using optimal control theory.	0.0019639679230749607	Low	Semantic Scholar
The performance measure selected for the optimal control formulation is the path length between a predefined initial and final position on an inertial frame of reference.	0.0008194404072128236	Low	Semantic Scholar
The terrain tractability constraint is decoupled from the dynamic stability equation of the robot and absorbed as a terrain feature.	0.003323244396597147	Low	Semantic Scholar
The results indicate that the target is reached optimally and the trajectory is smooth.	0.002910879673436284	Low	Semantic Scholar
The smoothness of the trajectory eliminates the need for post processing for trajectory tracking.	0.0033175270073115826	Low	Semantic Scholar
In addition, we conduct experiments to illustrate the validity of the proposed cycling wheelchair and its control method.	0.0018044757889583707	Low	Semantic Scholar
This letter presents a strategy to enable a team of mobile robots to adaptively sample and track a dynamic process.	0.0014143289299681783	Low	Semantic Scholar
We illustrate the application of the proposed solution in simulation and compare it to centralized and global approaches.	0.0023840521462261677	Low	Semantic Scholar
Given a single image and auxiliary scene information in the form of camera parameters and geometric layout of the scene, our approach infers and generates a large variety of geometrically and photometrically accurate potential images of synthetic pedestrians along with purely accurate ground-truth labels through the use of computer graphics rendering engine.	0.002287353854626417	Low	Semantic Scholar
Experimental results show that our approach (1) outperforms classical models and hybrid synthetic-real models, (2) outperforms various combinations of off-the-shelf state-of-the-art pedestrian detectors and pose estimators that are trained on real data, and (3) surprisingly, our method using purely synthetic data is able to outperform models trained on real scene-specific data when data is limited.	0.0007160098757594824	Low	Semantic Scholar
The urban road networks undergo frequent traffic congestions during the peak hours and around the city center.	0.0007918426999822259	Low	Semantic Scholar
Our experimental results show that the proposed method is much efficient than the existing re-partitioning methods without significant sacrifice in accuracy.	0.0015021401923149824	Low	Semantic Scholar
The herding algorithm, referred to as the $m $-waypoint algorithm, is designed using a dynamic model of bird flocking based on Reynolds ’ rules.	0.0005558040575124323	Low	Semantic Scholar
Unlike VAE, firstly, an initial density is constructed by a Gaussian mixture model, and each component has a diagonal covariance matrix.	0.0024628406390547752	Low	Semantic Scholar
Compared with other generative models based on similar VAE architecture, our method achieves new state-of-the-art results on benchmark datasets including MNIST, Fashion-MNIST, Omniglot and Histopathology data a more challenging medical images dataset, the experimental results show that our method can improve the flexibility of posterior distribution more effectively.	2.1982339603709988e-05	Low	Semantic Scholar
In this paper, we present a novel procedure for constructing a topological map of an unknown environment from data collected by a swarm of robots with limited sensing capabilities and no communication or global localization.	0.0019361297599971294	Low	Semantic Scholar
Our method uses uncertain position data obtained by robots during the course of random exploration to construct a probability function over the explored region that indicates the presence of obstacles.	0.0005360951763577759	Low	Semantic Scholar
Techniques from topological data analysis, in particular the concept of persistent homology, are applied to the probability map to segment the obstacle regions.	3.1127849069889635e-05	Low	Semantic Scholar
Finally, a graph-based wave propagation algorithm is applied to the obstacle-free region to construct the topological map of the domain in the form of an approximate generalized Voronoi diagram.	0.0010259173577651381	Low	Semantic Scholar
The 10-g few centimeters gripper lifts loads up to 5 N , 50 times its weight.	0.0014531021006405354	Low	Semantic Scholar
We introduce the concept of the control-morphology (CM) space and the variable stiffness swimmer, a multisegment pendular robot with adaptive joint stiffness.	0.00041761304601095617	Low	Semantic Scholar
This system allows us to perform an initial investigation into how navigating the CM space affects the behavior of a robot.	0.0024405154399573803	Low	Semantic Scholar
This formulation facilitates the synthesis of trajectories that extend beyond the static workspace of the robot.	0.0003104917996097356	Low	Semantic Scholar
Dynamic constraints are imposed by defining feasible regions within the workspace for each segment endpoint, based on the previous endpoint.	0.00021639234910253435	Low	Semantic Scholar
Firstly, we discuss possible ways of representing 3D data to feed the network.	0.001114543410949409	Low	Semantic Scholar
After that, we propose and implement a Convolutional Neural Network for 3D object recognition using Caffe.	0.000483055307995528	Low	Semantic Scholar
At last, we carry out an in-depth study of the performance of the network over a 3D CAD model dataset, the Princeton ModelNet project, synthetically simulating occlusions and noise models featured by common RGB-D sensors.	0.001989671727642417	Low	Semantic Scholar
The results show that the volumetric representations for 3D data play a key role on the recognition process and Convolutional Neural Network can be considerably robust to noise and occlusions if a proper representation is chosen.	0.001028962666168809	Low	Semantic Scholar
The present letter presents an overview of the newly developed wrist exoskeleton mechanism, prototype implementation, and preliminary mechanical evaluations.	0.0005847329739481211	Low	Semantic Scholar
The technical verification of the exoskeleton revealed the feasibility of generating forces that can generate wrist flexion/extension and adduction/abduction movements.	7.57331945351325e-05	Low	Semantic Scholar
First, we propose the method to calculate the CoG candidates using a human link model.	0.0011406325502321124	Low	Semantic Scholar
A support vector machine is used to estimate the user state and the methods were experimentally validated using the developed assistive robot.	0.003169128904119134	Low	Semantic Scholar
In this study, a novel nonverbal implicit communication framework based on eye gaze is introduced for HRI.	0.0019164972472935915	Low	Semantic Scholar
In this study, the relationship of visual behaviors with the mental process during human intention expression was studied for the first time to build a fundamental understanding of this process.	0.0028456130530685186	Low	Semantic Scholar
These findings are expected to guide further design of accurate intention inference algorithms and intuitive HRI.	0.00171262351796031	Low	Semantic Scholar
This letter presents a robust Gaussian mixture model registration technique to enable mapping and navigation in dark, complex, unstructured domains such as caves and mines.	0.0012753838673233986	Low	Semantic Scholar
The proposed approach minimizes the squared L2 norm between two distributions through an on-manifold parameterization of the objective function.	0.0006479337462224066	Low	Semantic Scholar
The contribution of this letter is a robust, real-time viable distribution-to-distribution registration methodology that considers all possible correspondences between mixture components.	0.0006994204595685005	Low	Semantic Scholar
Beyond cave and mine environments, the method readily extends to solving the problem of registration in cluttered domains.	0.000874214805662632	Low	Semantic Scholar
Lifelong autonomous operation has gained much attention in the field of mobile robotics in recent years.	0.0001893025473691523	Low	Semantic Scholar
In the context of robot navigation based on vision, lifelong applications include scenarios with substantial perceptual changes due to changes in season, illumination and weather.	0.00014874199405312538	Low	Semantic Scholar
Our approach employs a discrete Bayes filter with a sensor model based on whole image descriptors.	0.0008832308812998235	Low	Semantic Scholar
A rigorous benchmarking shows that HDRM is robust and computationally fast compared with classical dynamic roadmap methods and other state-of-the-art planning algorithms.	0.0011794447200372815	Low	Semantic Scholar
Experiments on the seven degree-of-freedom KUKA LWR robotic arm integrated with live perception further validate the effectiveness of HDRM in complex environments.	0.002601191634312272	Low	Semantic Scholar
However, it remains unclear whether these patterns emerge from feedforward network architectures or from recurrent networks and, furthermore, what role network structure plays in timing.	0.0009113646228797734	Low	Semantic Scholar
We address these issues using a recurrent neural network (RNN) model with distinct populations of excitatory and inhibitory units.	0.00033147670910693705	Low	Semantic Scholar
Analysis of network connectivity revealed that efficiency—a measure of network interconnectedness—decreased as the number of stored trajectories increased.	0.00010189096065005288	Low	Semantic Scholar
We conclude that recurrent network architectures account for sequential neural activity, as well as for a fundamental signature of timing behavior: Weber's law.	0.0009703388204798102	Low	Semantic Scholar
In order to reuse learned knowledge from an original environment, this study proposed a feature-based knowledge transfer framework.	0.001421175547875464	Low	Semantic Scholar
The framework makes use of transfer learning, which relaxes the constraint requiring model training and testing datasets to be highly similar in distribution.	0.0008949041366577148	Low	Semantic Scholar
Experimental results show that this framework can successfully help extract and transfer knowledge between two different smart-home environments.	0.0006108835805207491	Low	Semantic Scholar
Finally, the flexibility of the proposed framework enables used as a test bed for evaluating different methods and models in order to improve the service quality of human-centric context-aware applications.	0.0010577248176559806	Low	Semantic Scholar
In this paper, we consider the cooperative decision-making problem for multi-target tracking in multi-unmanned aerial vehicle (UAV) systems.	0.001986919203773141	Low	Semantic Scholar
The multi-UAV decision-making problem is modeled in the framework of distributed multi-agent partially observable Markov decision processes (MPOMDPs).	4.375230855657719e-05	Low	Semantic Scholar
Specifically, the state of the targets is represented by the joint multi-target probability distribution (JMTPD), which is estimated by a distributed information fusion strategy.	0.000240620385739021	Low	Semantic Scholar
It is proven that the max-consensus can be achieved in the connected communication graph after a limited number of iterations.	0.0008345692185685039	Low	Semantic Scholar
The proposed method uses the Fisher information to bid for targets in a distributed auction.	0.0003314160567242652	Low	Semantic Scholar
Finally, the cooperative decision-making approach is deployed in a simulation of a multi-target tracking problem.	0.002948103006929159	Low	Semantic Scholar
The simulation results show that the proposed distributed method has a similar performance to the centralized method, and outperforms the greedy approach.	0.002143946010619402	Low	Semantic Scholar
To demonstrate this improvement, we compare our approach to results that were generated via the previous framework and were validated on hardware platforms.	0.0013694220688194036	Low	Semantic Scholar
This paper is concerned with event-triggered H∞ filtering for delayed neural networks via sampled data.	0.001820330391637981	Low	Semantic Scholar
Based on the derived H∞ performance analysis results, the H∞ filter design is formulated in terms of Linear Matrix Inequalities (LMIs).	0.001521204481832683	Low	Semantic Scholar
Event cameras are bio-inspired vision sensors that output pixel-level brightness changes instead of standard intensity frames.	0.0005262636113911867	Low	Semantic Scholar
We introduce the problem of event-based multi-view stereo (EMVS) for event cameras and propose a solution to it.	0.0004543366958387196	Low	Semantic Scholar
Collaborative virtual environments (VEs) require interaction models for resolving conflicts and promoting multiuser collaboration.	0.0025458750315010548	Low	Semantic Scholar
To date, few research efforts have investigated the effect of interaction models on multiuser satisfaction.	0.00045868399320170283	Low	Semantic Scholar
This paper hence presents an assessment of the DP model's effect on multiuser satisfaction within a collaborative VE.	0.0013177437940612435	Low	Semantic Scholar
The framework of the examination was based on several metrics, which we proposed for the components of the ISO/IEC 25010:2011 standard.	0.0018245764076709747	Low	Semantic Scholar
This framework resolved issues with existing metrics that measure user satisfaction by analyzing individual experience, thus omitting EII desired by multiple users.	0.00048323857481591403	Low	Semantic Scholar
The results of the experiment indicated that the DP model fulfilled the metrics of the framework significantly better than the FCFS model.	0.0006480059819296002	Low	Semantic Scholar
This observation implies a potential application of the DP model in collaborative VEs where multiuser satisfaction is the key to productive collaboration.	0.0014697619481012225	Low	Semantic Scholar
Modeling and forecasting of reservoir water dynamics are not exceptions in this respect, as these involve various challenges due to the effect of meteorological factors, natural processes of stream flow, climatic change, and so on.	0.0014232180546969175	Low	Semantic Scholar
FORWARD is based on a variant of spatial Bayesian network (SpaBN), having inherent capability of modeling impact of spatial variability of meteorological factors over the river catchment.	0.0003618452465161681	Low	Semantic Scholar
The forecasting efficiency of FORWARD has been compared with four other linear and non-linear techniques based on six different statistical performance measures.	0.0004939038772135973	Low	Semantic Scholar
The experimental results show the superiority of FORWARD over the other techniques.	0.0003646936675067991	Low	Semantic Scholar
Around twenty years ago, the research community working on constraint satisfaction, optimization and contraint programming was moving the first steps toward a more organized structure.	0.0028826596681028605	Low	Semantic Scholar
Logic programming is the first obvious intersection, as the first constraint languages were based on logic.	0.0020891071762889624	Low	Semantic Scholar
The integration of operations research techniques in constraint programming has been extremely successful, as wittnessed by the long series of CPAIOR conferences.	0.000431608670623973	Low	Semantic Scholar
Techniques based on SAT have been succesfully integrated into constraint programming solvers and obtained state of the art results in many combinatorial problems.	0.0028462165500968695	Low	Semantic Scholar
More recently also machine learning has been succesfully integrated in CP to ease the modeling activity, to acquire constraints and to exploit existing solutions of similar problems.	0.0005550684290938079	Low	Semantic Scholar
These cross-fertilizations have been made possible thanks to CP flexibility, one of the main features of constraint programming languages.	0.0025154133327305317	Low	Semantic Scholar
Constraint programming global constraints are in fact, a very powerful modeling tool, but also enable the embedding of sophisticated algorithms inherited by other disciplines.	7.54242209950462e-05	Low	Semantic Scholar
Recordings of neural network activity in vitro are increasingly being used to assess the development of neural network activity and the effects of drugs, chemicals and disease states on neural network function.	0.0021525125484913588	Low	Semantic Scholar
The high-content nature of the data derived from such recordings can be used to infer effects of compounds or disease states on a variety of important neural functions, including network synchrony.	0.0011666802456602454	Low	Semantic Scholar
Pearson's correlation), by statistics estimated from cross-correlation histograms between pairs of active electrodes, and/or by pairwise mutual information and related measures.	0.0013759053545072675	Low	Semantic Scholar
Theoretical simulations are designed to investigate NMI as a measure of complexity and synchrony in a developing network relative to several alternative approaches.	0.0008675940334796906	Low	Semantic Scholar
Finally, NMI is a scalar measure of global (rather than pairwise) mutual information in a multivariate network, and hence relies on less assumptions for cross-network comparisons than historical approaches.	0.0020510072354227304	Low	Semantic Scholar
A state machine is used to switch the control policy whenever an occlusion might occur.	0.003085329895839095	Low	Semantic Scholar
dual-arm ABB YuMi robot equipped with an red, green, blue (RGB) camera and teleoperated by a 3 d.o.f.	0.0027809063903987408	Low	Semantic Scholar
We present a new type of artificial neural network that generalizes on anatomical and dynamical aspects of the mammal brain.	0.0024668199475854635	Low	Semantic Scholar
Each loop features two sets of neurons and a control region, linked together by non-recurrent projections.	0.002030984964221716	Low	Semantic Scholar
By functionally linking many such loops together, a neural network is obtained that may perform complex cognitive computations.	0.0015065516345202923	Low	Semantic Scholar
To demonstrate the potential offered by such a system, we present two neural network simulations.	0.0008802283555269241	Low	Semantic Scholar
The second simulation shows how connecting four loops in series can produce neural activity patterns that are sufficient to pass a simplified delayed-response task.	0.0032596858218312263	Low	Semantic Scholar
We also show that this network reproduces electrophysiological measurements gathered in various regions of the brain of monkeys performing similar tasks.	0.0009294257033616304	Low	Semantic Scholar
To efficiently learn from feedback, cortical networks need to update synaptic weights on multiple levels of cortical hierarchy.	0.002683891449123621	Low	Semantic Scholar
Several models have been proposed that approximate the backpropagation algorithm with local synaptic plasticity, but these models require complex external control over the network or relatively complex plasticity rules.	0.0027920734137296677	Low	Semantic Scholar
We model the system of heterogeneous robots as a community of species, in which each species (robot type) is defined by the traits (capabilities) that it owns.	0.0016983081586658955	Low	Semantic Scholar
Our optimization of the transition rates is fully scalable with respect to the number of robots, number of species, and number of traits.	0.003047503298148513	Low	Semantic Scholar
We also show how the robot distribution can be approximated based on local information only, consequently enabling the development of a decentralized controller.	0.0033283778466284275	Low	Semantic Scholar
Importantly, our framework also includes a diversity metric that enables an evaluation of the impact of swarm heterogeneity on performance.	0.00022132731101009995	Low	Semantic Scholar
The developed SVR model with the parameterized lncosh loss provides a possibility of learning a loss function leading to a regression model which is maximum likelihood optimal for a specific input-output data.	0.00048035220243036747	Low	Semantic Scholar
The effectiveness and feasibility of lncosh loss function are validated through a number of synthetic and real world benchmark data sets for various types of additive noise distributions.	0.0004040972562506795	Low	Semantic Scholar
This paper presents a fast and robust model for incremental learning of concepts by imitation (ILoCI).	0.0013550034491345286	Low	Semantic Scholar
Perceptually similar demonstrations are abstracted by a dynamic model of the mirror neuron system.	0.002169662853702903	Low	Semantic Scholar
The functional similarities of demonstrations are also learned through a limited number of interactions with the teacher.	0.002877869177609682	Low	Semantic Scholar
The results show efficiency of ILoCI in concept acquisition, recognition, prediction, and generation in addition to its robustness to occlusions and high variability in observations.	0.00022876544971950352	Low	Semantic Scholar
The agents ’ states evolve according to a continuous-time Markov chain on a bidirected graph, and the density-feedback laws are designed to prevent the agents from switching between states at equilibrium.	0.00163055129814893	Low	Semantic Scholar
First, we use classical linear matrix inequality (LMI) -based tools to synthesize linear feedback laws that (locally) exponentially stabilize the desired equilibrium distribution of the corresponding mean-field model.	0.0017846276750788093	Low	Semantic Scholar
Next, we present a sum-of-squares (SOS) -based approach to constructing polynomial feedback laws that globally stabilize an equilibrium distribution and also satisfy the positivity constraints.	0.0011685570934787393	Low	Semantic Scholar
Achieving cutting-edge mechanical properties of metal parts realized by additive manufacturing (AM) demands articulated process control strategies, due to the multitude of physical phenomena involved in this kind of manufacturing processes.	0.0026766834780573845	Low	Semantic Scholar
Complexity is even higher for what concerns the direct energy deposition (DED) technique, which offers much more potential flexibility and efficiency with respect to other metal AM technologies, at the cost of more difficult process control.	0.0016371164238080382	Low	Semantic Scholar
This data fusion approach constitutes the foundation for the process modeling phase and, consequently, for the implementation of an intelligent control strategy that would act online by adjusting the machine process parameters chasing part dimensional, mechanical, and quality targets.	0.00037152101867832243	Low	Semantic Scholar
The benefits of the proposed solution are assessed through a dedicated experimental campaign on a DED machine.	0.00013334851246327162	Low	Semantic Scholar
Transposition has most commonly been explained as either conceptual understanding of relationships (Köhler , 1938) as nonconceptual effects of neural memory gradients (as in Spence's stimulus discrimination theory , 1937).	0.00011211172386538237	Low	Semantic Scholar
Here, we introduce a dynamic neural field (DNF) model that captures intermediate transposition effects while using neural mechanisms closely resembling those of Spence's original proposal.	0.00010099193605128676	Low	Semantic Scholar
Overall, the DNF model captures a wider range of effects in transposition than stimulus discrimination theory, uses more fully specified neural mechanics, and integrates transposition into a wider modeling effort across cognitive tasks and phenomena.	0.00021922394807916135	Low	Semantic Scholar
Localization in 3-D point clouds is a highly challenging task due to the complexity associated with extracting information from 3-D data.	0.0007835003198124468	Low	Semantic Scholar
The presented method first accumulates the measurements in a dynamic voxel grid and selectively updates the point normals affected by the insertion.	0.00032800057670101523	Low	Semantic Scholar
An incremental segmentation algorithm, based on region growing, tracks the evolution of single segments, which enables an efficient recognition strategy using partitioning and caching of geometric consistencies.	0.0005554521922022104	Low	Semantic Scholar
The efficiency of the method makes it suitable for applications where real-time localization is required and enables its usage on cheaper low-energy systems.	0.0007758541032671928	Low	Semantic Scholar
We made a four-degree-of-freedom robot arm for badminton, which is an especially dynamic sport, aiming for maximum speed while meeting geometric requirements.	0.0022286102175712585	Low	Semantic Scholar
The robot swung with a racket-head speed of 21 m/s, which is a value higher than speeds achieved by previous robotic arms.	0.0026172155048698187	Low	Semantic Scholar
Using feedforward control, we also conducted an experiment in which the robot hits a flying shuttle, and achieved a high hitting rate of 69.7% for powerful swings.	0.001521772937849164	Low	Semantic Scholar
We believe that this research expands the possibilities of the pneumatic robot and is the first step toward developing a skillful humanoid badminton robot.	0.00037355584208853543	Low	Semantic Scholar
These are often presented using a two-dimensional (2-D) monitor to the patient who uses a robotic device (haptic user interface) as the game controller.	0.00011914985225303099	Low	Semantic Scholar
In this letter, we develop a 3-D spatial augmented reality (AR) display to colocate visual and haptic feedback to the user in three rehabilitative games.	0.0005541216814890504	Low	Semantic Scholar
A within-subjects analysis of ten participants was carried out for the rehabilitative games.	0.0025075068697333336	Low	Semantic Scholar
This paper focuses on stochastic exponential synchronization of delayed memristive neural networks (MNNs) by the aid of systems with interval parameters which are established by using the concept of Filippov solution.	6.4824715082068e-05	Low	Semantic Scholar
Moreover, not only control cost can be reduced but also communication channels and bandwidth are saved by using these controllers.	0.0032237465493381023	Low	Semantic Scholar
The simulation results have been compared to experimental results obtained with a physical robot.	0.001059558242559433	Low	Semantic Scholar
The comparison shows that the new dynamic model and contact model outperform the traditionally applied quasi-static and energy-based models.	0.003068446647375822	Low	Semantic Scholar
The new dynamic model may be applied in mobility analysis of ball-robot designs, for path planning, as well as for control algorithm development.	0.0024076560512185097	Low	Semantic Scholar
© 2016 Elsevier B.V. All rights reserved.	0.000233237020438537	Low	Semantic Scholar
The performance of the proposed hybrid algorithm is investigated through different nonlinear systems, with the numerical results demonstrating that the method can estimate parameters accurately and efficiently.	0.00029205254395492375	Low	Semantic Scholar
Mobile robots give access to a wide range of fields, such as complex mechanics, sensors, wireless transmission, mathematics, and computer science.	0.00014473727787844837	Low	Semantic Scholar
Then, we describe our answers to these problems, as we implemented them in the Thymio project: a mature mass-produced open-hardware robot, at a low price, with a multiage and gender-neutral feature set, and with a design promoting creativity, facilitating learning, and providing a wide range of interaction possibilities from built-in behaviors to text programming, passing through different visual programming environments.	0.0007218667888082564	Low	Semantic Scholar
We highlight some neglected key issues that differentiate open-source hardware from open-source software, for instance the legal uncertainty of designing open hardware using professional computer-aided design (CAD) tools and the difficulty to distribute the development.	0.0031247118022292852	Low	Semantic Scholar
This article describes a process theory based on active inference and belief propagation.	0.0013227025046944618	Low	Semantic Scholar
The SaeboMAS is a commercially available mobile arm support to neutralize gravity effects on the paretic arm specifically designed to facilitate and challenge the weakened shoulder muscles during functional tasks.	0.0020406427793204784	Low	Semantic Scholar
Focusing on the ambiguity and continuity of blended expressions, we propose a new deep manifold learning network, called Deep Bi-Manifold CNN, to learn the discriminative feature for multi-label expressions by jointly preserving the local affinity of deep features and the manifold structures of emotion labels.	0.0015097499126568437	Low	Semantic Scholar
Furthermore, a deep domain adaption method is leveraged to extend the deep manifold features learned from RAF-ML to other expression databases under various imaging conditions and cultures.	0.0006715558702126145	Low	Semantic Scholar
We also show that the law of the binned raster is a Gibbs measure in the DLR (Dobrushin-Lanford-Ruelle) sense coined in mathematical statistical mechanics.	0.0011264418717473745	Low	Semantic Scholar
This allows the derivation of several important consequences on statistical properties of binned spike trains.	0.0030607429798692465	Low	Semantic Scholar
We finally comment on the possible consequences of binning in the detection of spurious phase transitions or in the detection of incorrect evidence of criticality.	0.0005137028056196868	Low	Semantic Scholar
We also demonstrate that the relation between reverberating activity fueled by recurrent excitation and runaway transitions can be visualized in an instructive way by a (generalized) cusp catastrophe surface.	0.0030519424472004175	Low	Semantic Scholar
In this paper, we present a fully-integrated end-effector positioning system for large-scale multi-robotic setups used for non-repetitive manufacturing tasks.	0.00036301446380093694	Low	Semantic Scholar
The system provides static and dynamic correction of the end-effector pose using an external pose tracking system.	0.0002564341702964157	Low	Semantic Scholar
To increase the performance of closed-loop control of the end-effector pose, a sensor fusion algorithm is implemented for fusing the data of the tracking system iGPS with an IMU.	0.0001900561765069142	Low	Semantic Scholar
The presented correction system enables new applications in digital building construction, which require high accuracy target poses spread throughout a large workspace of cooperating robots.	0.0005112134967930615	Low	Semantic Scholar
Super-coiled polymer (SCP) artificial muscles have many attractive properties, such as high energy density, large contractions, and good dynamic range.	0.002478258218616247	Low	Semantic Scholar
This letter presents the first quantitative comparison, analysis, and modeling of bundled SCP actuators.	0.000967169355135411	Low	Semantic Scholar
However, modeling the human cognitive activity from wearable-sensor data stream is challenging because learning new information often results in loss of previously acquired information, causing a problem known as catastrophic forgetting.	0.0011264161439612508	Low	Semantic Scholar
This letter presents a novel semantic mapping approach, Recurrent-OctoMap, learned from long-term three-dimensional (3-D) Lidar data.	5.613098619505763e-05	Low	Semantic Scholar
Most existing semantic mapping approaches focus on improving semantic understanding of single frames, rather than 3-D refinement of semantic maps (i.e.	0.0010363098699599504	Low	Semantic Scholar
The most widely used approach for the 3-D semantic map refinement is “ Bayes update, ” which fuses the consecutive predictive probabilities following a Markov-chain model.	0.0027298396453261375	Low	Semantic Scholar
Instead, we propose a learning approach to fuse the semantic features, rather than simply fusing predictions from a classifier.	0.002749457024037838	Low	Semantic Scholar
In this case, the semantic mapping process can be formulated as a sequence-to-sequence encoding–decoding problem.	0.0012907210038974881	Low	Semantic Scholar
Moreover, in order to extend the duration of observations in our Recurrent-OctoMap, we developed a robust 3-D localization and mapping system for successively mapping a dynamic environment using more than two weeks of data, and the system can be trained and deployed with arbitrary memory length.	0.0017547514289617538	Low	Semantic Scholar
The experimental results show that our proposed approach outperforms the conventional “ Bayes update ” approach.	0.00019511039135977626	Low	Semantic Scholar
To that end, in this paper, we provide a focused study of workflow modeling by integrated analysis of indoor location traces in the hospital environment.	0.0005863810074515641	Low	Semantic Scholar
In particular, we develop a workflow modeling framework that automatically constructs the workflow states and estimates the parameters describing the workflow transition patterns.	0.00069408118724823	Low	Semantic Scholar
We propose a novel decentralized approach, which requires a similar amount of data exchange as a centralized system, without precluding any matches.	0.0017394197639077902	Low	Semantic Scholar
Recognition of gait events, needed to identify the state of the human body during the walking activity, is also provided by the proposed method.	0.002214604988694191	Low	Semantic Scholar
In addition, the BasIS system includes an adaptive action-perception method for the prediction of gait events.	0.0002097850665450096	Low	Semantic Scholar
The proposed approach is implemented in a layered architecture and validated with the recognition of three walking activities: level-ground, ramp ascent and ramp descent.	0.0010312029626220465	Low	Semantic Scholar
These results show that the proposed adaptive recognition system is accurate, fast and robust to sensor noise, but also capable to adapt its own performance over time.	0.0014837960479781032	Low	Semantic Scholar
Multi-robot conflict resolution is a challenging problem, especially in dense environments where many robots must operate safely in a confined space.	0.0011323894141241908	Low	Semantic Scholar
Besides, a set of metrics and scenarios for benchmarking in multi-robot collision avoidance are proposed.	0.0006234723841771483	Low	Semantic Scholar
The effectiveness of the proposed teleoperation scheme is validated experimentally, on real robots and in a virtual reality environment.	0.0014925217255949974	Low	Semantic Scholar
Nowadays huge volumes of data are produced in the form of fast streams, which are further affected by non-stationary phenomena.	0.00011353300942573696	Low	Semantic Scholar
The resulting lack of stationarity in the distribution of the produced data calls for efficient and scalable algorithms for online analysis capable of adapting to such changes (concept drift).	0.00018180010374635458	Low	Semantic Scholar
