	Unnamed: 0	convention	new	old	provenance	text
391	257.0	green	1	1	pdf	green economy scoping study synthesis report barbados.
392	258.0	green	1	1	pdf	green economy accord south africa the south african government signed a green economy accord in november and this document sets out the text of the accord.
393	259.0	green	1	1	pdf	it focuses primarily on job creation and the key messages are oppto benefit from new prospects for economic activity from climate change innovation drawn from technology research and manufacturing responsibility of government to create an enabling environment and partnership of all constituencies and citizens to achieve the goals of the green economy.
394	260.0	green	1	1	pdf	ortunity the accord falls short of attempting to define the green economy but it does go some way to exploring what will be needed to make the transition.
395	261.0	green	1	1	pdf	inclusivity is another focal point the accord talks about the green economy providing an entry point for broad based black economic empowerment addressing the needs of women and youth entrepreneurs and offering opportunities for enterprises in the social economy.
396	262.0	green	1	1	pdf	the climate resilient green economic strategy for ethiopia demonstrates the commitment of ethiopia to bypass the conventional approach to economic development and create a green economy where economic development goals are met in a sustainable way.
397	263.0	green	1	1	pdf	ethiopia s climate resilient green economy.
398	264.0	green	1	1	pdf	enabling the transition to a green economy government and business working together hm government uk this strategy document proposes means by which the government and business in the uk can work together to catalyse the transition to the green economy.
399	265.0	green	1	1	pdf	it explains the potential benefits that the green economy will bring to the uk including mitigating risks from increasing and fluctuating fossil fuel prices and climate change impacts and seizing the opportunities from new and emerging markets both nationally and internationally.
400	266.0	green	1	1	pdf	the uk government propose a four point vision for what a green economy looks like in the uk.
401	267.0	green	1	1	pdf	the green economy will grow sustainably and for the long term.
402	268.0	green	1	1	pdf	 united nations. a guide to the green economy growth and wealth will be generated whilst emissions and other environmental impacts are reduced.
403	269.0	green	1	1	pdf	use natural resources efficiently.
404	270.0	green	1	1	pdf	demand management will be operational and energy efficiency measures will be implemented in homes offices and businesses across the country.
405	271.0	green	1	1	pdf	the uk will be less reliant on fossil fuels whilst maintaining secure supplies of energy and other natural resources.
406	272.0	green	1	1	pdf	exploit comparative advantages.
407	273.0	green	1	1	pdf	the uk will be well placed to take advantage of the expanding market for green goods and services.
408	274.0	green	1	1	pdf	the strategy documents what the uk government is doing to ease the transition which include promotion of international action regulation financial incentives voluntary agreements fiscal measures public sector procurement provision of information and targeted work to unblock non financial barriers to the deployment of clean energy technologies.
409	275.0	green	1	1	pdf	the report concludes with a section on how uk businesses can work with the government to benefit from the transition to the new global green economy.
410	276.0	green	1	1	pdf	enabling the transition to a green economy government and business working together.
411	277.0	green	1	1	pdf	towards a green economy in jordan unep this report investigates the current levels of investment in green economic initiatives and infrastructure in jordan.
412	278.0	green	1	1	pdf	the report also defines the economic social and environmental challenges faced by jordan and identifies the sectors that present the greatest opportunities for further investment to drive the transition to a green economy.
413	279.0	green	1	1	pdf	the report identifies sectors that include energy water transport waste management agriculture and tourism.
414	280.0	green	1	1	pdf	towards a green economy in jordan.
415	281.0	green	1	1	pdf	environments of the poor in the context of climate change and the green economy government of nepal this report explores the environmental issues experienced by the poor in nepal and identifies links to resource constraints faced in their everyday lives.
416	282.0	green	1	1	pdf	with this consideration the government held a national workshop with experts and academics to discuss specific research and policy in the context of climate change and the green economy.
417	283.0	green	1	1	pdf	in united nations. a guide to the green economy particular they aimed to identify what is needed to protect natural resources whilst improving the livelihood of the rural poor.
418	284.0	green	1	1	pdf	the document reports on each of the papers.
419	285.0	green	1	1	pdf	environments of the poor in the context of climate change and the green economy.
420	286.0	green	1	1	pdf	national sustainable development strategy towards a green fair economy republic francaise the national sustainable development strategy puts forward france s approach to developing a green economy.
421	287.0	green	1	1	pdf	the strategy proposes a framework for organisations in both the public and private sectors to help develop sustainable projects and initiatives around a series of strategic indicators that were agreed upon by wide consensus.
422	288.0	green	1	1	pdf	in alignment with european commitments the strategy identifies nine strategic challenges which must be tackled in the move towards a green and equitable economy.
423	289.0	green	1	1	pdf	download here united nations. a guide to the green economy citation republic francaise.
424	290.0	green	1	1	pdf	national sustainable development strategy towards a green fair economy.
425	291.0	green	1	1	pdf	the publication recognises that small islands are microcosms that exhibit characteristics of the earth but on a much smaller scale and can be used as examples for leaders in larger cities nations or regions.
426	292.0	green	1	1	pdf	several areas which present challenges for small island developing states are explored in the context of sustainable development which are energy resources and technologies  water resources  education and jobs  transport  agriculture fisheries and food security  ecotourism  and environmental sustainability.
427	293.0	green	1	1	pdf	in conclusion the study provides the first steps that the two island economies need to take in order to achieve the green economy and enhance the wellbeing of the inhabitants.
428	294.0	green	1	1	pdf	road map on building a green economy for sustainable development in carriacou and petite martinique grenada.
429	295.0	green	1	1	pdf	a green economy for canada canadian institute for environmental law and policy the green economy for canada publication presents the results of a national research study that aimed to seek the perspectives of canadian stakeholders on their perspectives on how the green economy should be structured and what it would mean for canadians.
430	296.0	green	1	1	pdf	the report explores how canadians and the institutions they work for define the green economy and its associated concepts what potential gains exist for regular canadians successes best practice and lessons learned challenges and opportunities presented by the transition and the role of government and stakeholders.
431	297.0	green	1	1	pdf	in general the canadians involved in the study believe that canada has much to gain from the transition to a green economy and would have much to lose if the country was to ignore what is already a global transition in progress.
432	298.0	green	1	1	pdf	the next steps identified by stakeholders include united nations. a guide to the green economy. a call for federal leadership. advance a strong national dialogue and development of a shared vision. establish clear price signals and invest in technology r d and green business. federal leadership on the international stage.
433	299.0	green	1	1	pdf	a green economy for canada.
434	300.0	green	1	1	pdf	roadmap for a green economy in the heart of borneo a scoping study wwf pwc this report authored by wwf and pwc provides a roadmap for a green economy in borneo south east asia that will help to achieve the commitments made in the heart of borneo hob declaration signed by the indonesian malaysian and brunei governments in to conserve and sustainably manage the biodiversity ecosystems and natural resources of borneo.
435	301.0	green	1	1	pdf	the roadmap identifies the policies already in place in the region that contribute to a green economy such as payments for ecosystem services renewable energy incentives i.e.
436	302.0	green	1	1	pdf	and public private conservation programmes in brunei.
437	303.0	green	1	1	pdf	the roadmap then provides recommendations for further development of the green economy.
438	304.0	green	1	1	pdf	roadmap for a green economy in the heart of borneo.
439	305.0	green	1	1	pdf	 united nations. a guide to the green economy the global green economy index an analytic tool measuring national green reputations and performance dual citizen this report provides an overview of the analysis of the global green economy index ggei which is a comprehensive analytic tool offering stakeholders in the green economy a robust system to track analyse and improve upon both the perceptions and performance of national green economies.
440	306.0	green	1	1	pdf	the ggei measures perceptions of green reputations of countries as judged by hundreds of expert practitioners and benchmarks these against a green economy performance index.
441	307.0	green	1	1	pdf	the countries selected represent over of the international green economy.
442	308.0	green	1	1	pdf	the top ten national performers for were new zealand denmark germany norway iceland sweden brazil canada finland and the united kingdom.
443	309.0	green	1	1	pdf	the global green economy index an analytic tool measuring national green reputations and performance.
444	310.0	green	1	1	pdf	. green growth the concept of green growth has its origins in the asia and pacific region.
445	311.0	green	1	1	pdf	at the fifth ministerial conference on environment and development mced held in march in seoul  governments and other stakeholders from asia and the pacific agreed to move beyond the sustainable development rhetoric and pursue a path of green growth.
446	312.0	green	1	1	pdf	to do so they adopted a ministerial declaration the seoul initiative network on green growth and a regional implementation plan for sustainable development unescap .
447	313.0	green	1	1	pdf	this commenced a broader vision of green growth as a regional initiative of unescap where it is viewed as a key strategy for achieving sustainable development as well as the millennium development goals in particular and relating to poverty reduction and environmental sustainability unescap .
448	314.0	green	1	1	pdf	the green growth approach adopted by the mced sought to harmonize economic growth with environmental sustainability while improving the eco efficiency of economic growth and enhancing the synergies between environment and economy.
449	315.0	green	1	1	pdf	as with green economy green growth attracted significant attention as a way out of today s economic doldrums in the aftermath of the financial crisis green growth leaders .
450	316.0	green	1	1	pdf	in  partly in response to the global financial crisis the republic of korea rok adopted low carbon green growth as the country s new development vision which was followed shortly after by the release in of their national strategy for green growth and five year plan for green growth which were accompanied by the enactment of a framework act on low carbon green growth.
451	317.0	green	1	1	pdf	the rok has since been instrumental in promoting the concept more broadly including through the oecd.
452	318.0	green	1	1	pdf	in april  the association of southeast asian nations asean summit in hanoi adopted the asean leaders statement on sustained recovery and development which highlighted the leaders determination to promote green growth including investments in long term environmental sustainability and sustainable use of natural resources in order to diversify and ensure economic resilience.
453	319.0	green	1	1	pdf	in may  at its sixty sixth session unescap countries adopted the incheon declaration on green growth in which members expressed their intent to strengthen efforts to pursue green growth strategies as part of their response to the current crisis and beyond.
454	320.0	green	1	1	pdf	later that year support to pursue green growth was also stated in the th mced declaration in astana in october unescap .
455	321.0	green	1	1	pdf	the main focus of green growth in this context was for developing countries in asia and the pacific region to harmonise economic growth with environmental sustainability while improving the eco efficiency of economic growth and enhancing the synergy between environment and economy.
456	322.0	green	1	1	pdf	in june  the rok was instrumental in the establishment of the global green growth institute gggi as a non profit foundation which was elevated to a new international organization at the rio conference in june.
457	323.0	green	1	1	pdf	the gggi is dedicated to diffusing green growth as a new model of economic growth targeting poverty reduction job creation social inclusion and environmental sustainability climate change mitigation biodiversity loss and security of access to clean energy and water.
458	324.0	green	1	1	pdf	the board of the gggi reflects a who s who of economic thinkers including nicholas stern and jeffrey sachs and its placement in rok reflects a broader regional interest led by unescap in helping the asia and pacific region to leapfrog over the industrialization patterns of the developed world and avoid the trap of growing first cleaning up later atkisson .
459	325.0	green	1	1	pdf	in november  at the g seoul summit leaders also recognized green growth as an inherent part of sustainable development which could enable countries to leapfrog old technologies in many sectors.
460	326.0	green	1	1	pdf	they agreed to take steps to create enabling environments for the development of energy efficiency and clean energy technologies.
461	327.0	green	1	1	pdf	this was also clearly evident in the response of g countries to the global financial crisis and recession of  where some governments adopted expansionary policies that incorporated a green fiscal component barbier .
462	328.0	green	1	1	pdf	in fact almost the entire global green stimulus was made by g countries with measures including support for renewable energy carbon capture and sequestration energy efficiency public transport and rail improving electrical grid transmission as well as other public investments and incentives aimed at environmental protection.
463	329.0	green	1	1	pdf	of the us. trillion allocated worldwide to fiscal stimulus over  us billion around was devoted to green expenditures or tax breaks robins clover and saravanan .
464	330.0	green	1	1	pdf	in  the mexican presidency of the g introduced inclusive green growth as a cross cutting priority on the g development agenda.
465	331.0	green	1	1	pdf	 the strategy towards green growth was launched at the oecd ministerial council meeting in may. it includes a suite of publications including a policy toolkit and indicators see http www.oecd.org document  en   .html united nations. a guide to the green economy a number of other international organisations think tanks and academics have also turned their attention to green growth including the world bank and the green growth leaders.
466	332.0	green	1	1	pdf	in february  the world bank along with unep oecd and the gggi launched a new international knowledge sharing platform in mexico the green growth knowledge platform ggkp bringing together under the same roof the major international organizations supporting and promoting both green growth and green economy.
467	333.0	green	1	1	pdf	the ggkp aims to enhance and expand efforts to identify and address major knowledge gaps in green growth theory and practice and to help countries design and implement policies to move towards a green economy.
468	334.0	green	1	1	pdf	at least separate definitions for green growth were identified in recent publications see appendix.
469	335.0	green	1	1	pdf	this includes definitions by key international actors involved in green growth work unescap growth that emphasizes environmentally sustainable economic progress to foster low carbon socially inclusive development.
470	336.0	green	1	1	pdf	oecd fostering economic growth and development while ensuring that natural assets continue to provide the resources and environmental services on which our well being relies.
471	337.0	green	1	1	pdf	world bank growth that is efficient in its use of natural resources clean in that it minimizes pollution and environmental impacts and resilient in that it accounts for natural hazards and the role of environmental management and natural capital in preventing physical disasters.
472	338.0	green	1	1	pdf	gggi green growth is the new revolutionary development paradigm that sustains economic growth while at the same time ensuring climatic and environmental sustainability.
473	339.0	green	1	1	pdf	it focuses on addressing the root causes of these challenges while ensuring the creation of the necessary channels for resource distribution and access to basic commodities for the impoverished.
474	340.0	green	1	1	pdf	publications following is a summary of recent green growth publications available online.
475	341.0	green	1	1	pdf	towards green growth oecd the towards green growth report by the oecd introduces the organisation s green growth strategy that provides a framework for how countries can achieve economic growth and development while at the same time combating climate change and preventing costly environmental degradation and the inefficient use of resources.
476	342.0	green	1	1	pdf	the strategy comprises a number of reports including towards green growth towards green growth monitoring progress oecd indiand tools for delivering green growth.
477	343.0	green	1	1	pdf	cators the strategy provides a lens for re examining the current economic growth paradigm whilst at the same time offering an actionable policy framework for policy makers in advanced emerging and developing economies.
478	344.0	green	1	1	pdf	the oecd states that a return to the business as usual approach as the world economy emerges from the financial crisis would be unwise and indeed unsustainable and would impose human costs and eventually constraints on economic growth and development.
479	345.0	green	1	1	pdf	 in may  the world bank released its flagship report in advance of the rio conference entitled inclusive green growth the pathway to sustainable development.
480	346.0	green	1	1	pdf	 united nations. a guide to the green economy in summary the strategy states the reasons why a green growth strategy is critical then provides a framework for green growth and continues with options for promotion of the transition.
481	347.0	green	1	1	pdf	similarly to the unep green economy report the oecd strategy presents options for measuring progress against green growth and begins to explore delivery mechanisms.
482	348.0	green	1	1	pdf	according to the oecd green growth means fostering economic growth and development while ensuring that natural assets continue to provide the resources and environmental services on which our well being relies.
483	349.0	green	1	1	pdf	fostering innovation for green growth oecd this publication on fostering innovation for green growth forms part of the oecd s green growth studies and addresses the role of innovation in green growth strategies.
484	350.0	green	1	1	pdf	the report begins by stating that innovation will be an important part of the transition to green growth economies and without it it will be very difficult and costly to achieve greener economies.
485	351.0	green	1	1	pdf	the concept of decoupling economic growth from natural resource depletion is discussed and how innovation in developing new business models as well as in technological processes will be crucial.
486	352.0	green	1	1	pdf	the publication identifies a series of policy actions governments can take that will help to drive innovation and overcome market failures.
487	353.0	green	1	1	pdf	these are support for private investment in innovation notably r d and the commercialisation of green economies.
488	354.0	green	1	1	pdf	support for general purpose technologies fostering the growth of new entrepreneurial firms facilitating the transition to green growth in small and medium sized enterprises the report also details market based policy innovations to help the take up of green innovations in the market place.
489	355.0	green	1	1	pdf	these include fostering diffusion of green innovation within and across countries by exploring new knowledge avenues and technologies strengthening markets for green innovation and changing consumer behaviour.
490	356.0	green	1	1	pdf	fostering innovation for green growth.
491	357.0	green	1	1	pdf	oecd publishing united nations. a guide to the green economy green growth and developing countries consultation draft oecd this report and the accompanying summary for policy makers provide a conceptual outline for green growth in the developing country context providing a rationale for green growth and examining the concerns held by some developing countries about the green growth agenda informed by a series of consultations.
492	358.0	green	1	1	pdf	the report discusses the economic environmental and social objectives that green growth can help developing countries to achieve and review economic growth and environmental trends over recent years and speculates on how economic and social trends will evolve in the years to come.
493	359.0	green	1	1	pdf	based on this evidence country clusters are established for analysis of countries which may apply similar approaches to foster green growth.
494	360.0	green	1	1	pdf	relevant national frameworks and a range of policy instruments national and local public and private are articulated and detail of how they can be supported by the international community through existing mechanisms and policy coherence for development will be set out.
495	361.0	green	1	1	pdf	importantly the report articulates six national enabling conditions for green growth four green growth mainstreaming mechanisms and eight green growth policy instruments.
496	362.0	green	1	1	pdf	green growth and developing countries consultation draft oecd publishing.
497	363.0	green	1	1	pdf	green growth and developing countries a summary for policy makers oecd publishing.
498	364.0	green	1	1	pdf	inclusive green growth for the future we want oecd this report provides a concise summary of green growth and the work of the oecd in this area that was prepared as a contribution to rio. the report briefly defines green growth and how it can deliver sustainable development as well as some key principles for guiding green growth policies.
499	365.0	green	1	1	pdf	the report also details how the work programs of the oecd are contributing to international green growth work including its efforts to support countries in the design and implemenstrategies for greener and more inclusive growth.
500	366.0	green	1	1	pdf	tation of the report indicates that the elements of successful green growth strategies are making pollution more costly reforming environmentally harmful subsidies innovation and green technology development and diffusion skills development and labour market policies leveraging private investment for green infrastructure technologies and greening consumer behaviour.
501	367.0	green	1	1	pdf	download here united nations. a guide to the green economy citation oecd.
502	368.0	green	1	1	pdf	inclusive green growth for the future we want oecd work of relevance to rio  oecd publishing.
503	369.0	green	1	1	pdf	greening development enhancing capacity for environmental management and goverance oecd this report outlines a number of steps to be considered when building capacity for greening national development planning national budgetary processes and key economic sector strategies.
504	370.0	green	1	1	pdf	it identifies the key actors to be engaged in the decision making processes outlines possible capacity needs and suggests how these can be addressed.
505	371.0	green	1	1	pdf	it is intended to support developing countries in their efforts to move to a greener development path.
506	372.0	green	1	1	pdf	it is also intended to assist development co operation and environment agencies in their efforts to support that process.
507	373.0	green	1	1	pdf	effective environmental management requires a broad range of skills and knowledge among individuals and organisations and an enabling environment that supports this process e.g.
508	374.0	green	1	1	pdf	international regimes national policies rule of law accountability and transparency.
509	375.0	green	1	1	pdf	within this framework some specific interventions for greening development include use multi year development planning processes develop key actors technical skills encourage the participation of non government actors build functional and technical skills and plan and target efforts carefully.
510	376.0	green	1	1	pdf	greening development enhancing capacity for environmental management and governance oecd publishing.
511	377.0	green	1	1	pdf	green growth that is inclusive can help to implement social and sustainable development goals.
512	378.0	green	1	1	pdf	the report provides a toolkit of policy options that are available for countries to draw upon when designing a green growth strategy reforms of the structure of taxes and charges with a view to pricing negative environmental externalities.
513	379.0	green	1	1	pdf	reforms that improve the working of product markets.
514	380.0	green	1	1	pdf	other policies such as regulations and standards and other approaches to address information failures measurement issues and behavioural biases.
515	381.0	green	1	1	pdf	innovation policies and trade and international investment policies.
516	382.0	green	1	1	pdf	conditions for assuring the right policy framework for greening infrastructure provision.
517	383.0	green	1	1	pdf	broader social policies to better harness synergies and minimise tradeoffs.
518	384.0	green	1	1	pdf	incorporating green growth and sustainable development policies into structural reform agendas a report by the oecd the world bank and the united nations prepared for the g summit los cabos  june  oecd publishing.
519	385.0	green	1	1	pdf	resilient people resilient planet sg s high level panel on global sustainability this report was prepared by the un secretary general s high level panel on global sustainability as an input to the un conference on sustainable development rio.
520	386.0	green	1	1	pdf	the member panel established by the secretary general in august to formulate a new blueprint for sustainable development and low carbon prosperity was co chaired by finnish president tarja halonen and south african president jacob zuma.
521	387.0	green	1	1	pdf	the panel s final report contains recommendations to put sustainable development into practice and to mainstream it into economic policy as quickly as possible.
522	388.0	green	1	1	pdf	whilst not specifically targeting green growth the report does include a section on moving towards a sustainable economy in which it outlines policy actions to shift towards green growth including incorporating social and environmental costs in regulating and pricing of goods and services as well as addressing market failures.
523	389.0	green	1	1	pdf	creating an incentive road map that increasingly values long term sustainable development in investment and financial transactions.
524	390.0	green	1	1	pdf	increasing finance for sustainable development including public and private funding and partnerships to mobilize large volumes of new financing.
525	391.0	green	1	1	pdf	expanding how we measure progress in sustainable development by creating a sustainable development index or set of indicators.
526	392.0	green	1	1	pdf	resilient people resilient planet a future worth choosing.
527	393.0	green	1	1	pdf	 united nations. a guide to the green economy from growth to green growth a framework world bank this publication produced by the world bank as part of their policy research working papers  aims to provide a contribution to discussions on green growth around the world.
528	394.0	green	1	1	pdf	the paper defines green growth as about making growth processes resource efficient cleaner and more resilient without necessarily slowing them.
529	395.0	green	1	1	pdf	the paper aims to clarify the concept of green growth by a proposing that we need to focus on what needs to happen over the next  years to remove the world from patterns that would be complex and expensive to modify and b reconciling the short and long term by offsetting short term costs and maximising synergies and economic co benefits.
530	396.0	green	1	1	pdf	the paper then puts forward an analytical framework through which green policies can contribute to economic growth.
531	397.0	green	1	1	pdf	it concludes with proposing policies that can be implemented to capture these co benefits and environmental benefits.
532	398.0	green	1	1	pdf	these include price based policies norms and regulations public production and direct investment information creation and dissemination education and moral suasion or industrial and innovation policies.
533	399.0	green	1	1	pdf	from growth to green growth a framework.
534	400.0	green	1	1	pdf	inclusive green growth the pathway to sustainable development world bank in this publication the world bank indicates that inclusive green growth is the pathway to sustainable development.
535	401.0	green	1	1	pdf	the report begins by stating that although economic growth has lifted more than million people out of poverty over the past years it has often come at the expense of the environment.
536	402.0	green	1	1	pdf	long term sustainability of growth and progress on social welfare are threatened by inefficient and wasteful use of the earth s natural capital resources without adequate reinvestment of other forms of wealth or sufficient reckoning of the true social costs.
537	403.0	green	1	1	pdf	the report maintains that this can be blamed on market policy and institutional failures.
538	404.0	green	1	1	pdf	inclusivity is at the heart of the concept the report states that there are still many people who have been excluded from the benefits of economic growth.
539	405.0	green	1	1	pdf	. billion still do not have access to electricity. billion do not have access to sanitation and million lack access to clean drinking water.
540	406.0	green	1	1	pdf	similarly to the danish group s report on the equitable green economy the world bank states that we cannot assume that green growth will be inclusive and equitable.
541	407.0	green	1	1	pdf	green growth policies must be developed to ensure maximised benefits and minimised costs to the poor and most vulnerable and policies and actions with irreversible negative impacts must be avoided.
542	408.0	green	1	1	pdf	the report also calls for better measures to monitor economic performance and mentions comprehensive wealth  which includes natural capital as an example.
543	409.0	green	1	1	pdf	the five key messages united nations. a guide to the green economy from the report are greening growth is necessary efficient and affordable obstacles to greening growth are political and behavioural inertia and a lack of financing instruments green growth should look at what needs to be done in the next  years the way forward requires a blend of economics political science and social psychology and there is no single green growth model.
544	410.0	green	1	1	pdf	inclusive green growth the pathway to sustainable development.
545	411.0	green	1	1	pdf	shaping the green growth economy green growth leaders this publication by green growth leaders commences by saying that the concept of green growth has enormous potential in changing the mindsets of governments and businesses around the world from fearing that acting on climate change would bring about rising costs and reducing growth to realising that green growth can create foundations for economic prosperity.
546	412.0	green	1	1	pdf	the authors reason that this is why green growth has become especially attractive to policy makers in the wake of the financial crisis.
547	413.0	green	1	1	pdf	the report asserts that sustained green growth will require both a fundamental change in the energy system itself and a policy framework that allows the private sector to discover and capture the gains that transformation can provide to the entire economy.
548	414.0	green	1	1	pdf	the transformation is likened to the systemic transformations of the past including the rail transport and information technology revolutions that both fundamentally altered the way things are produced distributed and consumed and generated substantial economic growth by creating a platform for new innovations business models and value creation in the process.
549	415.0	green	1	1	pdf	the authors define what they understand by green growth as job creation or gdp growth compatible with or driven by actions to reduce greenhouse gases.
550	416.0	green	1	1	pdf	shaping the green growth economy.
551	417.0	green	1	1	pdf	life beyond growth atkisson the life beyond growth publication by atkisson for the institute for studies in happiness economy and society explores as a basis alternatives and complements to gdp measured growth as a framing concept for social progress.
552	418.0	green	1	1	pdf	the report begins by analysing the history of the economic growth paradigm summarising the key factors that have supported the dominance of growth in global history and then continues to provide insight on some of the contemporary political factors and technical initiatives that have led to new thinking on green united nations. a guide to the green economy growth and human well being as indicators for social progress.
553	419.0	green	1	1	pdf	the document aims to provide a summation of the current state of the art in relation to rethinking economic growth in favour of alternative models such as green growth.
554	420.0	green	1	1	pdf	it concludes with a section on the ethics of growth and happiness and a vision for the future.
555	421.0	green	1	1	pdf	green growth resources and resilience unescap adb unep the green growth resources and resilience report by escap adb and unep focuses on environmental sustainability in asia and the pacificregion.
556	422.0	green	1	1	pdf	it is the sixth report of a series published every years on the lighting state of the environment in asia and the pacific this time highthe issues of green growth resource efficiencies and limitations and resilience to global turbulence in markets and ecosystems.
557	423.0	green	1	1	pdf	gins by stating that economic growth has been the main the report bee reason behind lifting more than million people out of poverty in thregion over the last years but this socio economic progress has come at the expense of the environment due to unsustainable and inequitable growth patterns.
558	424.0	green	1	1	pdf	pond to the mounting the concept of green growth is explored in detail and strategies to reschallenges to sustainable development in the region are analysed.
559	425.0	green	1	1	pdf	green growth is defined inreport as economic progress that fosters environmentally sustainable low carbon and socially inclusive development.
560	426.0	green	1	1	pdf	this definition differs from that of the world bank by assuming the greegrowth inherently involves social inclusiveness.
561	427.0	green	1	1	pdf	the n the publication identifies several strategies for greeincentives framework at the heart of successful green growth initiatives  infrastructure investments guided by the principles of sustainability accessibility and social inclusiveness  natural infrastructure providing valuable but undervalued economic inputs and sustainablagriculture as a critical aspect of maintaining and building natural capital.
562	428.0	green	1	1	pdf	green growth resources and resilience.
563	429.0	green	1	1	pdf	low carbon green growth roadmap for asia and the pacific unescap this report explores the opportunities that a low carbon green growth path offers to the region.
564	430.0	green	1	1	pdf	it articulates five tracks to drive the economic change necessary to pursue low carbon green growth as a new economic development path.
565	431.0	green	1	1	pdf	in particular the visible structure of the economy  united nations. a guide to the green economy comprising such physical infrastructure as transport buildings and energy systems together with the invisible structure  which encompasses market prices governance regulations and lifestyhave to be re oriented towards resource efficiency.
566	432.0	green	1	1	pdf	the roadmap provides policymakers in the region with a comprehensive list of policy options and practical implementing strategies as well as examples of successful practices woven through more than fact sheets and case studies.
567	433.0	green	1	1	pdf	les the roadmap is divided into three parts part i provides an overview of the challenges and opportunities confronting the region in terms of low carbon green growth and elaborates on the system change required to pursue the new development path.
568	434.0	green	1	1	pdf	part ii presents five tracks as core elements of the system change necessary for low carbon green growth and a section that elaborates on the means of implementing the policy options.
569	435.0	green	1	1	pdf	part iii provides detailed infoand analysis of the policy options and successful practices identified in part ii.
570	436.0	green	1	1	pdf	low carbon green growth roadmap for asia and the pacific turning resource constraints and the climate crisis into economic growth opportunities.
571	437.0	green	1	1	pdf	d by the afdb the oecd the un and the world a toolkit of policy options to support inclusive green growth afdb oecd un world bank this document publishebank identifies a series of policy initiatives mechanisms and other e options that can be employed to support inclusive green growth.
572	438.0	green	1	1	pdf	th authors recognise that these kind of policy approaches give the privatesector the security to begin investment and innovation for sustainable development and ensure that consumers and businesses internalize thetrue cost of their behaviours.
573	439.0	green	1	1	pdf	of the following policy options environmental fiscal reform the toolkit includes summariespublic environmental expenditure reviews sustainable public procurement strategic environmental assessments social protection instruments payments for ecosystem services certification for sustainable production green innovation and industrial policies project level impact assessment integrated water resources management and green accounting.
574	440.0	green	1	1	pdf	the publication also includes a section on knowledge sharing and capacity development and theimportance in diffusing this knowledge across and within countries.
575	441.0	green	1	1	pdf	a toolkit of policy options to support inclusive green growth pp.
576	442.0	green	1	1	pdf	 united nations. a guide to the green economy decoupling natural resource use and environmental impacts from economic growth unep this publication by unep aims to identify the challenges faced in attempting to decouple human well being from resource consumption and exists as the first report amongst many investigations into decoupling which will be undertaken by the international resource panel and unep over the next few years.
577	443.0	green	1	1	pdf	the report offers facts and statistics of natural resource flows and trade globally and notes that consumption of natural resources is still rapidly rising.
578	444.0	green	1	1	pdf	a series of country wide case studies are presented that examine the decoupling potential of the countries in question.
579	445.0	green	1	1	pdf	the report observes that developed countries appear to show stabilization of resource and energy consumption however these economies appear to have exported the more energy and resource intensive elements elsewhere.
580	446.0	green	1	1	pdf	there appears to be some success of relative decoupling where resource intensity per unit growth falls in developing countries but resource consumption in these economies is steeply on the rise.
581	447.0	green	1	1	pdf	the report also offers options for absolute decoupling of environmental impact and economic growth something intrinsic to the survival of human civilization  according to unep.
582	448.0	green	1	1	pdf	these are better and more efficient technologies policies and appropriate market signals that make the transition attractive and profitable and the special role of urban areas in forging innovations towards a sustainable economy.
583	449.0	green	1	1	pdf	decoupling natural resource use and environmental impacts from economic growth.
584	450.0	green	1	1	pdf	green growth in motion gggi this report prepared by the global green growth institute a new international organisation with head quarters in seoul  outlines the republic of korea s experience with developing its low carbon green growth strategy.
585	451.0	green	1	1	pdf	the report outlines the philosophy behind the strategy as well its the institutional foundations and key policies and programs across various sectors climate policy green energy green technology and industry green cities transportation and buildings and green life.
586	452.0	green	1	1	pdf	the strategy proposes green growth as a new growth paradigm that can address the challenges of climate change and resource depletion.
587	453.0	green	1	1	pdf	the intent is that the sharing of korea s practices for green growth will provide other countries with useful tools and ideas that can be utilized to address their own challenges and the global imperatives.
588	454.0	green	1	1	pdf	download here united nations. a guide to the green economy citation global green growth institute.
589	455.0	green	1	1	pdf	green growth in motion sharing korea s experience.
590	456.0	green	1	1	pdf	a framework for assessing green growth policies oecd this academic style paper from the oecd focuses on two key elements the first identifies principles and criteria for selecting policies that contribute to economic growth whist reducing environmental impact and the second examines what structural adjustments are required in the transition to the green economy.
591	457.0	green	1	1	pdf	the policies to promote green growth as stated in the paper are categorised as market based or non market instruments under the broad areas of cost effectiveness adoption and compliance uncertainty measures and r d and technology diffusion incentives.
592	458.0	green	1	1	pdf	the structural changes as indicated in the second section of the paper include fostering the transition towards green technologies easing the transition towards a greener economy green policies to sustain the economy sectoral re allocation and managing green tax revenues in times of public finance deterioration.
593	459.0	green	1	1	pdf	a framework for assessing green growth policies oecd economics department working papers .
594	460.0	green	1	1	pdf	environment program greening growth in asia and the pacific asian development bank the asian development bank has published a report on greening growthin the asia and the pacific region.
595	461.0	green	1	1	pdf	the report identifies the challengfaced by adb s developing member countries which are experiencinsome of the highest economic growth rates in the world.
596	462.0	green	1	1	pdf	the bank recognises that although this growth has improved the living conditions of nearly half a billion people the environmental carrying capacity of the region has been subject to immense pressure.
597	463.0	green	1	1	pdf	es g the document highlights the natural resources available in the region and the environment related challenges associated with them with the aim to increase awareness amongst the borrowers clients development partners civil society incl ngos  the private sector and other stakeholders of the adb.
